b1px,b1py,b1pz,b1e,b2px,b2py,b2pz,b2e,a1px,a1py,a1pz,a1e,a2px,a2py,a2pz,a2e,class,weight
28.5216,-95.7728,-144.125,175.51,72.0681,40.4255,-104.093,133.134,-146.198,74.1588,-37.0392,168.063,-4.23449,20.474,43.8848,48.6106,1,2.8273e-09
-39.3952,4.76565,176.235,180.75,24.1016,22.6727,-27.3756,43.2101,46.8176,0.152902,18.2209,50.2386,-37.0841,-18.5859,-76.5946,87.1057,1,2.8273e-09
-110.426,-14.1222,38.8784,119.761,-76.4393,52.6769,223.339,241.956,203.227,-125.95,153.071,283.893,30.2778,28.2811,11.1633,42.909,1,2.8273e-09
-22.0595,71.1171,-187.618,202.161,-4.70378,32.4339,-158.605,162.094,36.8719,-87.7043,-24.5963,98.2678,-67.1624,-31.3974,-54.5545,92.0477,1,2.8273e-09
-148.57,53.507,-242.045,289.99,21.7055,-27.6303,150.133,154.224,119.058,-2.63342,-91.2273,150.014,11.029,-27.6255,31.6156,43.4091,1,2.8273e-09
190.079,118.625,-92.6826,243.098,92.147,-7.08842,-37.1371,99.9307,-331.517,-255.697,-1132.57,1207.47,-48.9372,-117.268,-390.125,410.298,1,2.8273e-09
-57.0456,49.903,-85.0155,114.471,57.9855,2.71955,-46.5381,75.0345,-12.748,-75.7755,-55.7938,94.9599,-21.8322,15.4521,44.8934,52.2574,1,2.8273e-09
127.916,203.962,-437.306,499.342,63.0137,-169.394,-360.246,403.105,-183.331,-169.48,-374.987,450.499,19.4967,-10.6141,-19.3857,29.4718,1,2.8273e-09
69.4235,4.55893,-208.822,220.43,35.0035,-10.7421,-68.6167,77.8694,-95.7015,5.4957,49.6635,107.96,32.8631,31.1479,3.90674,45.4471,1,2.8273e-09
-52.4183,30.3652,249.42,256.953,-22.5695,-32.2948,68.1381,78.8057,78.6178,15.5461,-26.6361,84.4507,56.0403,-15.8561,-191.937,200.579,1,2.8273e-09
34.9544,-61.4175,-71.3491,101.477,53.5905,-31.3302,-179.39,190.009,-116.059,14.9794,39.9925,123.667,-25.3085,51.8379,-52.1705,77.7782,1,2.8273e-09
-15.1331,-259.845,-317.109,410.625,-89.2074,22.0214,44.2757,102.703,114.151,119.653,141.852,217.875,-0.525304,154.003,196.776,249.876,1,2.8273e-09
98.5902,65.3258,38.7268,125.249,35.971,26.1998,-9.42495,45.7895,-119.72,-19.8927,-32.916,125.746,-68.3523,-67.1826,-148.836,177.024,1,2.8273e-09
26.0173,-30.6421,-16.3355,43.5715,-34.8609,0.676696,118.694,123.864,44.4489,51.7252,-40.8386,79.4921,-48.8859,-30.6315,-22.283,61.8438,1,2.8273e-09
-6.96543,42.5693,265.196,268.739,33.1997,-18.9738,106.287,113.054,-94.2808,35.2285,152.188,182.458,14.8502,-44.0687,82.1762,94.422,1,2.8273e-09
-74.5815,-0.866851,-56.3069,93.7754,-24.0278,49.1122,-58.6476,80.5076,142.869,-45.2599,-33.0472,153.467,-6.60819,33.8043,-1.68867,34.4855,1,2.8273e-09
-1.60337,48.2151,-67.3139,82.9346,-27.53,22.7321,-78.7931,86.5836,11.6205,-79.5011,-19.8616,82.7644,16.2337,14.1381,-117.292,119.251,1,2.8273e-09
39.1285,32.9666,-83.2302,98.0651,32.4918,-1.5455,199.447,202.149,-72.4796,14.621,-22.5722,77.3082,38.5969,-36.1761,10.5365,53.9394,1,2.8273e-09
61.5409,88.5786,-22.8376,110.348,-4.29695,33.6425,-42.2742,54.2906,-89.542,-29.3754,-232.725,251.081,19.5248,-89.7268,-172.481,195.402,1,2.8273e-09
-67.8185,19.6245,-10.2308,71.6517,-35.3936,28.6764,-24.3923,52.0852,87.7687,-58.829,436.453,449.061,-9.11352,28.5526,38.3981,48.7106,1,2.8273e-09
56.9561,64.4021,255.992,270.264,37.6168,43.24,306.875,312.439,-95.4703,-137.157,176.819,243.293,-61.3762,19.7251,47.8472,80.2837,1,2.8273e-09
-98.9833,236.467,157.36,302.428,-18.2734,27.7742,3.96624,33.9355,125.651,-111.702,-666.594,687.469,46.6564,-83.0602,-143.178,171.976,1,2.8273e-09
88.8491,112.327,-194.561,241.861,53.0146,40.9525,-182.839,194.8,6.02333,-191.648,129.369,231.303,-37.5187,-27.8888,104.417,114.404,1,2.8273e-09
31.5584,-44.2177,9.80747,56.0482,9.28935,-34.922,-22.2121,42.6915,-11.4166,98.6083,-93.092,136.088,-38.4086,0.731626,-180.283,184.33,1,2.8273e-09
26.8836,107.98,-23.0048,114.033,-55.4255,86.5724,7.07456,103.575,-5.88162,-152.162,561.051,581.349,77.9423,-72.9748,219.83,244.388,1,2.8273e-09
44.1606,-19.7412,-71.5875,86.9487,45.4459,4.93473,-44.1116,63.7846,-81.3481,-37.7919,-58.8379,107.274,-8.47067,66.429,-37.5888,76.7951,1,2.8273e-09
-0.716526,-65.8905,-136.271,151.503,28.5242,56.5855,247.535,255.594,47.3208,-73.6645,48.1887,99.9393,-20.5617,37.053,43.9286,61.0364,1,2.8273e-09
53.9231,-19.4959,-284.986,290.8,34.8933,-13.2708,-43.603,57.5395,-61.6941,69.2238,-75.7071,119.707,-25.0212,-10.8414,40.8005,49.0742,1,2.8273e-09
62.8103,23.7171,-78.2811,103.312,-41.6792,-1.5563,206.047,210.342,-58.5044,-51.0117,310.846,320.391,43.9166,23.3229,284.569,288.88,1,2.8273e-09
-31.4833,109.269,131.488,173.978,3.83745,46.259,437.214,439.718,-37.284,-132.244,-60.4083,150.092,25.0726,15.5744,4.24735,29.82,1,2.8273e-09
90.1458,-53.5131,33.7329,111.112,13.4182,-38.0818,53.7209,67.5791,-102.679,61.3571,104.229,158.655,35.4558,10.148,74.8181,83.4137,1,2.8273e-09
1.41097,95.0249,232.965,252.07,-44.3359,-35.8657,40.0167,70.1871,30.2392,-37.7055,-156.69,163.975,7.17963,-32.4464,17.2068,37.4218,1,2.8273e-09
53.0725,140.262,-40.93,155.673,65.4321,-5.56423,-205.942,216.344,-93.6502,0.841957,-204.976,225.358,-54.3966,51.5937,-18.8885,77.3154,1,2.8273e-09
-78.3749,-26.4459,-37.5866,91.1525,-25.8622,-36.7817,-12.2313,46.7173,123.493,7.96004,361.84,382.416,3.16065,16.0845,-4.47247,16.9913,1,2.8273e-09
-9.42834,-320.776,295.784,438.236,29.912,-70.7452,85.3539,115.113,-5.09789,280.107,123.146,306.024,-78.3137,99.6712,37.9423,132.314,1,2.8273e-09
-58.0948,-45.3871,-117.945,139.602,25.1111,-24.6672,-74.5536,82.6179,39.6712,49.7951,-20.4438,66.8678,-22.8869,24.5034,-170.178,173.45,1,2.8273e-09
-26.265,74.3387,187.857,203.787,9.47032,36.4501,32.406,49.7841,-35.1295,-128.583,-68.1336,149.699,-13.992,-20.5177,48.2085,54.2292,1,2.8273e-09
-127.349,202.505,40.9506,244.268,17.69,48.3072,-44.1405,68.2266,160.879,-177.54,531.432,582.942,61.2324,-64.3248,70.5348,113.412,1,2.8273e-09
-60.8174,21.7765,156.063,168.938,-24.9597,26.4489,161.043,165.197,69.3713,-51.0056,-187.22,206.071,46.021,1.48674,6.4218,46.4907,1,2.8273e-09
281.103,0.348263,160.894,324.249,62.1781,23.0283,-254.542,263.112,-240.454,37.3039,351.169,427.235,-94.4121,-27.9306,298.828,314.63,1,2.8273e-09
53.8485,-38.3468,-457.141,461.934,45.1647,-19.5228,-102.014,113.347,-202.882,7.01385,111.152,231.441,-12.7623,47.8868,45.6626,67.3876,1,2.8273e-09
35.8177,7.50673,-27.0928,45.7605,32.3302,-3.15158,-210.732,213.249,-144.709,15.3852,-183.226,233.985,-0.658991,-29.3332,-131.264,134.503,1,2.8273e-09
103.773,44.7697,-214.646,242.785,53.5945,1.87005,31.0297,62.4092,-68.5504,-52.0464,25.7662,89.8436,-73.2312,-31.4381,-102.559,129.883,1,2.8273e-09
-27.1549,-46.0585,1.70089,54.0401,-29.6533,-23.833,-45.6609,59.5535,38.4844,138.627,6.82124,144.032,37.1416,-22.1943,3.30323,43.3935,1,2.8273e-09
-140.29,150.549,377.107,429.922,0.29098,78.9615,150.142,169.996,76.2498,-197.842,300.671,367.911,82.3133,-33.2626,67.912,111.776,1,2.8273e-09
-254.775,-40.2871,490.764,554.643,-163.684,188.834,390.231,466.245,314.511,-55.8467,1.39039,319.434,107.807,-16.0391,-74.3465,131.936,1,2.8273e-09
-51.1283,-15.4935,27.358,60.8289,-21.6251,-40.8112,-56.7869,73.8477,31.3915,32.9619,113.804,122.569,44.508,-1.19964,-25.4244,51.2719,1,2.8273e-09
-30.6262,-31.1109,199.556,204.39,34.6448,-6.3614,-53.428,64.2514,-2.36707,71.7888,75.0864,103.91,48.2922,-36.8858,148.749,160.683,1,2.8273e-09
35.4599,20.6603,245.725,249.246,21.106,30.9346,-31.5304,49.2287,-25.2079,-83.469,11.0237,87.8865,-62.5276,28.2015,-33.6969,76.4232,1,2.8273e-09
95.3973,81.6785,-105.166,163.95,65.9176,13.619,-90.7828,113.226,-113.055,-155.013,-138.237,236.474,-4.50477,13.3487,-61.3782,62.9743,1,2.8273e-09
182.962,9.81975,234.585,298.076,62.6471,1.35123,204.135,213.586,-138.916,28.2941,190.119,237.157,-81.6997,-67.0577,62.2391,122.659,1,2.8273e-09
-165.589,-92.799,-163.386,254.062,-19.3444,-28.4738,-8.17792,35.4271,214.536,144.608,-91.0456,274.275,50.8758,-27.7466,-25.3501,63.2523,1,2.8273e-09
56.8522,119.254,-100.714,167.747,27.7417,71.1855,-16.6231,79.0796,-60.9566,-91.6552,16.5523,111.312,-29.4019,-69.2062,146.971,165.089,1,2.8273e-09
-69.3871,10.1182,63.9082,95.0446,-41.1452,42.0845,328.492,333.816,76.9515,25.1533,-34.4699,87.9909,21.409,-76.1898,12.8707,80.1803,1,2.8273e-09
79.6216,-7.25384,112.817,138.648,-12.5612,-32.0617,239.093,241.651,-61.5776,-25.145,-94.3122,115.407,6.01484,44.9988,8.49585,46.1872,1,2.8273e-09
-47.5629,-73.0452,-680.011,685.657,71.4598,-21.8328,46.9912,89.7805,-8.50845,71.0985,-25.5119,76.0148,25.73,3.00842,-150.206,152.424,1,2.8273e-09
-108.647,-26.8806,-59.7714,127.186,55.5317,32.5685,-368.452,374.101,62.9142,-16.9886,3.95744,65.2876,-28.9383,16.7226,-71.3954,78.8313,1,2.8273e-09
-54.0589,-5.32757,-9.81835,55.5575,-32.0043,14.6697,7.29988,36.5159,99.4317,36.5234,-159.197,191.218,-30.2117,-22.4496,-61.7972,72.3576,1,2.8273e-09
-52.5046,125.642,375.711,399.721,-29.559,48.7944,63.9041,86.2647,127.575,-79.0502,-861.476,874.451,76.631,-32.9977,-156.303,177.177,1,2.8273e-09
72.0095,24.2436,-47.232,90.0809,-43.7557,16.2688,7.92808,47.606,-10.0576,-98.6469,69.028,120.819,-6.25102,27.376,87.1586,91.5705,1,2.8273e-09
-18.9313,-32.1621,-25.925,46.3394,-10.1207,-32.7826,-50.3011,61.1378,46.372,88.552,-149.213,179.601,-8.69577,47.4533,14.8038,50.4636,1,2.8273e-09
-74.9221,17.8976,-2.47796,77.6246,-61.7357,44.5505,-26.3512,80.8665,145.781,-107.766,-95.7518,205.022,-21.1969,-3.5224,-38.4798,44.0728,1,2.8273e-09
-32.8567,17.9846,99.8222,106.876,31.9365,16.8688,-40.2054,54.16,-45.4796,-71.7991,-54.6157,101.027,33.3221,32.4721,-20.5817,50.8763,1,2.8273e-09
-4.69539,42.6908,186.8,191.718,-36.0029,-4.21554,11.6338,38.3207,80.1736,-63.7832,-87.8012,134.927,-36.3783,13.2735,-30.7705,49.461,1,2.8273e-09
-19.7391,-110.921,386.259,402.684,-0.991639,-37.2839,63.034,73.5273,-30.1472,176.037,6.60221,178.722,11.1211,-0.0535299,-34.6334,36.3752,1,2.8273e-09
38.9588,-18.5935,-15.9191,47.0344,26.9019,30.1301,-113.733,120.769,-29.3621,63.7647,95.1761,118.265,-21.2101,-52.996,171.153,180.421,1,2.8273e-09
1.3666,46.6452,-213.34,218.441,-19.7446,35.8983,-87.3971,96.7744,97.8734,-80.9782,-7.74609,127.266,-24.2329,18.4517,-8.2317,31.5509,1,2.8273e-09
-9.18909,79.8733,-272.201,283.887,-9.19628,78.4931,-531.122,537.123,56.7693,-148.626,75.9515,176.298,-30.282,-18.5676,-22.3303,41.9571,1,2.8273e-09
11.4893,80.1231,-37.9944,90.4525,41.0312,57.0451,-11.8374,72.5597,10.5845,-137.631,119.357,182.484,-67.3531,-41.6685,149.223,168.938,1,2.8273e-09
128.414,-26.1491,-9.35596,131.737,-31.6957,-63.3108,-123.705,142.728,-51.3751,162.807,13.8963,171.285,-34.9145,-19.0567,4.60276,40.0421,1,2.8273e-09
-31.5099,47.8755,-36.6106,68.1424,-2.40363,47.8171,3.65762,48.1926,46.7234,-38.7947,-254.403,261.551,26.8391,-29.9883,-1.17558,40.2619,1,2.8273e-09
-42.5166,3.33026,-44.6919,62.1486,-33.8668,-20.8855,-63.4861,75.0504,82.4721,78.7176,-100.244,151.812,10.9798,-39.6696,-92.4798,101.226,1,2.8273e-09
-33.2829,-48.7028,-57.1723,82.5384,50.4521,27.3049,321.736,326.908,-45.1551,48.9041,22.6856,70.3223,47.36,-27.1567,-10.4002,55.5754,1,2.8273e-09
-69.6013,-43.8578,-33.3122,89.0005,-63.566,-49.847,64.722,103.669,173.105,38.91,78.8522,194.157,-12.9883,36.0508,4.56202,38.5898,1,2.8273e-09
-81.1726,-6.80761,-731.531,736.186,43.4677,-24.3978,79.8665,94.4438,93.2061,4.6122,136.233,165.131,-32.6342,46.4905,62.1683,84.2096,1,2.8273e-09
-101.785,-13.1397,-109.456,150.283,21.4365,56.6195,158.543,169.778,54.885,-27.5172,-42.7301,74.8026,-34.4977,-50.7162,44.6615,75.8741,1,2.8273e-09
30.7942,-33.876,178.277,184.282,-3.4481,-41.3591,101.848,110.357,-129.581,1.01239,-40.2626,135.696,8.39762,48.9244,3.72,49.7791,1,2.8273e-09
28.3312,44.4985,44.4612,69.3178,-3.56625,40.2049,41.8174,58.2782,-31.9202,-132.489,380.675,404.333,5.80384,-25.2067,-2.7278,26.0097,1,2.8273e-09
-38.8014,-60.9246,1.63135,72.7625,-44.1976,5.27648,-47.0931,65.0929,119.674,53.9866,-415.198,435.461,45.7498,-34.8369,-62.9881,85.2886,1,2.8273e-09
-97.2309,50.5255,-73.0602,132.112,49.681,42.4987,-51.7725,83.6325,30.9804,-119.48,51.973,133.927,-18.5294,26.9507,5.60993,33.1836,1,2.8273e-09
-163.108,-262.634,925.196,977.801,-1.55269,-33.1887,131.207,135.485,85.4489,228.923,0.392423,244.351,88.3151,66.4811,-52.9302,122.56,1,2.8273e-09
-29.6187,34.6076,360.268,363.183,-36.483,-2.65233,153.462,157.832,76.7432,-12.6939,-21.0201,80.576,-21.2805,17.029,-94.1603,98.0255,1,2.8273e-09
181.07,-84.4281,-511.206,549.153,34.959,12.5086,-114.48,120.447,-182.747,4.63532,63.9117,193.656,-53.7551,13.8987,116.184,128.77,1,2.8273e-09
-75.1454,-4.31211,-291.17,300.81,-14.688,-49.5697,-90.7758,104.563,80.941,69.2231,53.454,119.166,40.2489,26.8249,182.175,188.486,1,2.8273e-09
3.00133,-97.1138,-57.8658,113.888,-13.7635,-57.9137,-2.37282,60.9979,-37.3702,102.781,145.137,181.728,75.5275,62.1113,82.5748,127.988,1,2.8273e-09
77.8005,62.4517,-10.4424,101.298,35.9023,4.67997,36.6837,51.7927,-16.5656,-150.66,-93.7104,178.198,-77.1038,-32.104,-10.1737,84.1378,1,2.8273e-09
146.115,-47.7597,149.479,214.945,-101.98,-5.4598,359.792,374.067,-59.8468,51.3328,-36.8704,87.0409,58.5171,6.38578,-41.7856,72.1877,1,2.8273e-09
-53.0993,41.6423,-9.627,68.3997,14.5941,36.1487,-41.9329,57.5197,74.01,-39.9633,-42.6747,94.3169,-35.714,-23.045,23.943,48.7836,1,2.8273e-09
43.7867,142.141,-24.3315,151.609,111.976,25.3839,7.88225,115.979,-52.8303,-113.179,-101.388,160.873,-113.222,-38.8531,-225.806,255.572,1,2.8273e-09
-79.4445,43.1871,-10.3098,91.3174,27.9309,-40.4472,-131.159,140.279,62.7464,4.336,13.6353,64.3571,-60.6888,13.4926,36.4024,72.0438,1,2.8273e-09
47.9661,-21.2596,-193.317,200.346,37.8667,-30.2997,-85.4927,98.5691,-108.799,0.22494,-11.4259,109.398,16.9282,52.8278,-2.99877,55.5548,1,2.8273e-09
-32.3852,67.089,-165.974,182.152,-55.9885,38.2989,-1.56835,68.4275,131.51,-63.4059,-31.4438,149.345,6.48172,-51.9558,46.2399,69.8538,1,2.8273e-09
60.5852,-69.4631,94.2835,132.504,42.3297,-8.91295,-6.33424,43.9353,-129.529,39.1682,127.028,185.602,13.6281,38.8886,88.7494,97.8494,1,2.8273e-09
63.7202,-103.559,-44.3374,130.983,-52.8843,-15.335,-131.418,142.695,-46.6451,79.2786,-148.129,174.365,-65.7985,52.0652,1.47248,83.919,1,2.8273e-09
70.0377,14.776,36.6067,80.6834,51.6617,-41.9895,-0.990512,66.9189,-54.3471,-84.7616,84.2606,131.294,-51.2162,43.7758,51.2474,84.6505,1,2.8273e-09
86.67,14.2033,-121.293,150.227,-60.7117,9.0763,-40.5663,73.7977,47.8092,-46.8985,30.0082,73.3872,-65.2422,8.12657,34.3623,74.1846,1,2.8273e-09
-91.2679,-131.791,-225.729,277.829,-19.6274,-39.4925,-400.826,403.355,119.297,195.523,-45.4719,233.514,-28.8638,81.8222,-1.51078,86.7771,1,2.8273e-09
54.4762,-50.1243,60.9861,96.2384,-12.1101,48.4308,-206.946,212.91,-64.3426,-1.82947,102.906,121.379,39.6793,-13.5799,4.84058,42.2172,1,2.8273e-09
-46.9232,97.3463,-69.0678,128.586,-11.0878,75.8899,125.602,147.484,61.2007,-139.334,86.4797,175.038,-15.099,-100.04,-25.9675,104.452,1,2.8273e-09
77.0458,31.3465,-311.318,322.606,53.7783,48.8009,-172.471,187.266,-119.157,-43.8934,253.215,283.271,-43.5599,-6.4049,-4.29384,44.2372,1,2.8273e-09
-125.605,-45.8358,47.0671,141.941,-116.619,32.2924,-15.301,122.358,152.75,91.3052,416.155,452.608,112.005,-29.3422,404.501,420.746,1,2.8273e-09
240.275,75.7089,145.273,291.246,27.1535,21.1074,-49.4414,60.417,-196.284,-79.9242,123.68,245.382,-61.4715,-95.2907,147.438,186.002,1,2.8273e-09
40.3868,47.0589,-607.233,610.444,22.6823,-29.1148,26.7535,46.3342,-115.027,12.6424,-391.928,408.654,32.5,-15.2304,-91.6464,98.4239,1,2.8273e-09
-40.7227,-7.39321,83.6613,93.5331,-3.50858,-38.065,46.5262,60.6114,73.882,-32.4411,-82.0928,115.11,-16.3328,47.9468,-5.91391,50.9964,1,2.8273e-09
109.374,-62.0021,85.1463,151.974,17.748,-28.0224,70.7482,78.3425,-152.291,79.4683,21.357,173.101,20.0099,19.502,-21.0803,35.0015,1,2.8273e-09
262.095,-119.854,-112.964,309.708,-17.2895,52.5998,-213.87,221.013,-135.355,104.66,-416.694,450.454,-102.546,-27.5588,-356.77,372.236,1,2.8273e-09
120.081,-136.033,99.7698,207.522,113.749,-25.8131,27.8134,121.15,-287.894,184.386,-730.589,806.623,-33.6055,52.4339,-55.5555,83.457,1,2.8273e-09
34.039,16.8106,-78.3068,87.2575,15.8251,30.8354,-24.9959,43.1012,-30.9798,-30.9649,-89.3689,99.5258,-29.6979,-8.0423,41.6686,51.7969,1,2.8273e-09
27.94,-116.834,101.764,157.681,69.9383,-76.2753,186.601,213.572,19.7831,180.782,65.6255,193.34,-92.3995,144.102,116.054,206.813,1,2.8273e-09
11.1451,-46.6307,18.9571,52.4219,2.0911,-34.6498,34.9164,49.5044,-47.5891,137.83,716.085,730.78,48.5043,16.6392,285.505,290.073,1,2.8273e-09
27.0255,89.6577,221.277,240.464,24.2668,-44.0759,-189.174,195.839,-13.409,-74.3567,149.768,167.748,-37.7822,34.1483,25.0753,56.7659,1,2.8273e-09
182.627,-47.3329,-14.522,190.027,-33.6437,89.4978,-41.546,104.674,-107.708,-25.4674,-169.534,202.463,-36.511,-25.8748,15.1972,47.2601,1,2.8273e-09
46.3932,-71.9356,-393.604,402.882,-4.82797,-60.8354,-61.0797,86.5582,-62.4839,91.1748,29.093,114.296,39.1019,42.1276,78.4789,97.2761,1,2.8273e-09
-74.4291,-13.2686,179.629,195.475,-32.3783,29.6521,-102.089,111.333,107.947,29.8807,240.783,265.56,-3.67598,-44.548,61.6368,76.1389,1,2.8273e-09
-30.8401,-122.024,-206.901,242.504,-54.2116,44.1557,380.488,387.059,78.4124,-27.7749,-104.016,133.189,36.9522,71.3973,-19.37,82.6936,1,2.8273e-09
188.846,160.444,176.728,304.486,37.1351,57.0224,15.5482,70.12,-128.862,-122.978,11.824,178.518,-99.8168,-89.564,128.531,185.756,1,2.8273e-09
-3.6169,49.7919,14.7813,52.3026,26.1674,27.2521,175.321,179.437,5.46516,-53.0191,-279.607,284.642,-25.5615,-9.52233,0.717021,27.287,1,2.8273e-09
120.627,8.29691,136.921,184.118,73.5961,-22.0811,301.594,311.34,-192.446,8.11602,146.181,241.806,-9.54074,-18.3599,-18.15,27.5234,1,2.8273e-09
36.0212,64.0379,7.70959,74.3583,40.6038,13.2,16.1483,46.0018,-102.788,26.6051,-61.6317,122.766,-58.895,-85.7255,-46.4912,113.925,1,2.8273e-09
-18.8217,-59.8498,-72.38,96.2016,12.8464,-38.5899,-28.7086,50.1532,95.335,40.2446,187.319,214.002,-31.739,-18.8789,41.6335,55.6518,1,2.8273e-09
-83.5289,-56.0909,-426.238,438.206,-49.5187,-87.328,-489.875,500.441,63.3869,143.152,-111.913,192.445,42.641,42.3786,-179.957,189.734,1,2.8273e-09
-32.3534,68.1233,-23.202,79.5248,-2.22257,38.9423,9.26288,40.2248,53.6422,-117.168,-128.367,181.89,21.4578,31.9396,-23.8116,45.25,1,2.8273e-09
-18.4753,51.3444,18.9523,58.2876,32.8269,1.4661,-62.6857,70.9392,-52.5284,-24.9113,-65.9484,87.9147,28.029,-11.3654,35.5735,46.6933,1,2.8273e-09
-52.8032,11.5333,-226.753,233.167,-34.9135,-22.2896,-359.569,362.012,127.202,25.7913,42.2298,136.488,-24.5509,-13.0966,24.5675,37.1191,1,2.8273e-09
-123.521,-121.683,15.8906,177.531,-85.7134,-87.3842,72.156,142.469,105.638,182.171,172.312,272.098,113.455,57.5074,205.052,241.299,1,2.8273e-09
-62.7875,-102.185,-24.4607,123.029,104.131,-4.16645,91.691,139.24,-30.9181,74.6646,115.295,140.797,-60.2139,26.5104,-20.8942,69.0296,1,2.8273e-09
-58.5467,17.6879,-121.952,136.715,26.5865,-45.5661,12.9819,54.9311,65.7559,-7.30811,-73.8273,99.1349,-33.3525,24.7683,14.0376,43.8511,1,2.8273e-09
-27.3892,41.9907,-35.8401,61.7291,11.9937,41.8615,-62.6324,76.4478,-61.7195,-49.2257,75.658,109.346,40.8142,2.44684,-7.12969,41.5044,1,2.8273e-09
215.034,-457.158,-237.568,558.509,6.15565,-47.8114,6.70346,49.0088,-213.016,437.084,658.303,818.402,-22.9939,69.1616,202.044,214.788,1,2.8273e-09
25.8805,116.766,292.975,316.796,-21.7767,73.282,153.774,171.789,-29.5202,-145.957,-575.029,593.998,6.56696,-31.9435,-16.9772,36.766,1,2.8273e-09
37.2454,1.37826,-81.9282,90.1396,32.0552,8.9113,69.994,77.6441,-38.652,-44.2538,4.67812,58.9429,-31.2803,40.8236,127.309,137.305,1,2.8273e-09
108.993,256.167,381.581,472.48,51.9068,-104.813,366.688,385.118,-70.4367,-108.448,244.197,276.323,-5.63345,-64.566,12.5527,66.0157,1,2.8273e-09
-55.4236,-2.35859,47.104,73.0071,-37.1945,-20.3873,81.971,92.3473,42.5558,2.47412,62.7508,75.8603,8.57281,37.0299,-55.1274,66.9607,1,2.8273e-09
-64.616,10.876,47.0184,81.4261,-48.3556,-14.2974,4.49115,51.2324,149.561,-13.6633,-288.736,325.46,17.4755,-9.82659,11.733,23.2297,1,2.8273e-09
58.3852,111.434,228.629,261.205,33.5798,7.11394,193.637,196.747,-53.351,-80.8346,-440.092,450.623,-21.3337,-40.8446,-27.3893,53.6058,1,2.8273e-09
-30.9615,-88.5895,-80.9149,124.135,-43.1227,-6.48047,-131.034,138.22,102.457,136.783,-117.013,207.121,-31.1068,18.9973,-4.87259,36.7733,1,2.8273e-09
52.3679,36.4629,-95.4227,115,10.5562,36.2594,-13.3268,40.3693,-84.1011,-2.79938,5.4846,84.3262,12.5972,-77.8683,9.30944,79.4281,1,2.8273e-09
-32.9632,59.2863,-3.14535,68.3753,-11.8838,31.2827,-72.4092,80.0247,-27.0868,-100.7,9.04735,104.671,75.5053,-32.2557,30.2976,87.5182,1,2.8273e-09
-39.5245,3.63387,47.3085,62.1445,25.8749,26.1574,-98.0584,104.822,65.8626,-27.6049,-247,257.116,-55.899,-19.3227,-171.072,181.007,1,2.8273e-09
153.388,-7.34046,91.221,180.23,39.0454,9.02707,68.2895,79.329,-133.939,-19.0635,-460.845,480.293,-40.2277,37.3025,-50.69,74.6942,1,2.8273e-09
15.6572,121.946,-236.54,266.811,-69.513,36.5809,-27.8055,84.1591,50.8996,-150.143,232.695,281.568,53.8237,-39.2858,288.083,295.689,1,2.8273e-09
-17.9355,-63.7484,-13.688,67.9128,-6.72846,-48.6572,-36.148,61.1052,41.2999,67.1196,15.5839,80.3342,40.56,66.493,192.036,207.23,1,2.8273e-09
-30.7069,24.8053,32.9134,51.5624,-34.8832,-11.7827,-23.8443,43.9354,110.838,-13.3829,-150.195,187.144,-27.7705,22.2951,-78.6698,86.3551,1,2.8273e-09
-39.8662,56.3764,-211.472,222.625,-4.57352,39.3193,-106.608,114.001,69.7696,-50.3995,222.01,238.11,-56.9404,-40.3516,137.561,154.251,1,2.8273e-09
-10.6151,-100.384,131.612,166.249,12.5755,38.124,-18.5238,44.3494,-90.5438,-23.6525,-177.482,200.643,40.1505,-10.5167,-133.779,140.07,1,2.8273e-09
11.9772,53.1559,19.0804,58.0471,-6.49698,42.1099,-9.06403,43.9982,-80.8075,-32.8043,-224.281,240.641,40.9399,-54.6727,-307.765,315.253,1,2.8273e-09
-18.0247,-79.8588,-447.705,455.198,-42.3911,-57.4254,-174.807,188.987,36.2051,143.445,-212.612,259.02,27.6881,-5.38662,1.89654,28.2709,1,2.8273e-09
-137.967,33.9831,-82.7995,165.705,-94.0351,-10.1014,-3.52561,95.6642,232.534,1.07003,-163.612,284.327,42.4048,-32.4597,13.3334,55.0416,1,2.8273e-09
-78.1023,-17.2361,-419.149,426.755,-1.22845,-45.5618,-207.276,212.34,126.609,21.0062,-26.1287,130.973,-28.2432,27.4679,-7.59581,40.1231,1,2.8273e-09
-79.0504,-41.1625,111.378,142.813,54.5435,16.1597,-302.031,307.425,76.7021,77.6462,214.545,240.711,-9.57869,-32.6836,56.2393,65.7482,1,2.8273e-09
96.0281,-115.143,-6.45437,152.844,69.008,0.328871,133.896,150.735,-135.986,65.6063,-103.019,182.782,-49.4782,116.473,-194.409,231.968,1,2.8273e-09
-63.4604,-178.833,258.087,320.648,31.0647,-31.8719,11.3929,46.5342,57.9016,102.322,-219.859,249.32,-51.8615,53.9703,-61.5432,96.9019,1,2.8273e-09
-27.519,32.7309,-211.981,216.299,-35.2751,-4.39526,-51.4441,62.6589,63.3023,-75.9588,-125.21,159.545,-29.5761,21.7325,-27.5989,45.9211,1,2.8273e-09
11.2433,-52.6686,-89.4545,104.622,27.6064,-18.3,-64.5618,72.7232,70.1209,182.923,205.372,283.823,-27.0869,-4.95033,34.2606,43.9545,1,2.8273e-09
