ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,sqrts,drbamin,drba1,dphiba1,dphibb,class,weight
66.1909,36.9805,64.4635,59.8662,71.6097,-2.2624,-1.9357,-0.727258,0.30745,-0.438638,25.7298,121.835,360.408,2.30481,2.30481,1.71915,0.327781,1,2.8273e-09
86.5775,70.8648,66.5298,49.4472,27.3012,2.46423,-0.238779,-1.07389,-1.90477,-2.90427,323.173,122.923,830.147,0.852137,4.5636,2.8824,3.05188,1,2.8273e-09
162.873,100.984,210.693,37.2352,247.151,-2.68864,-2.46001,-0.769193,0.523085,-0.602716,67.9144,124.151,855.171,3.56901,3.56901,3.00891,0.413233,1,2.8273e-09
46.0693,36.7004,130.421,24.07,114.046,-2.81031,-1.37844,-0.0799432,1.03432,0.16706,64.9753,123.202,459.792,2.57991,3.95516,2.86154,0.119184,1,2.8273e-09
58.0524,51.0589,117.294,27.2474,124.415,-1.45699,1.67633,-1.02752,0.603394,-0.887074,264.232,126.386,473.042,2.8283,2.25656,2.21531,1.81864,1,2.8273e-09
99.9295,82.6319,163.931,20.9073,177.722,-1.1623,-1.05365,-0.224064,1.48706,0.0385092,143.065,123.756,462.245,2.5115,2.5115,2.32967,1.79255,1,2.8273e-09
39.6824,33.0899,46.8178,41.4809,20.845,2.1965,-0.753853,0.379978,-1.3728,-1.75335,164.355,122.562,349.63,3.52246,3.52246,3.01794,2.26635,1,2.8273e-09
111.325,92.8323,239.091,41.4315,253.108,0.342497,1.61168,0.603007,0.266282,0.610278,160.237,125.551,535.282,2.23675,2.47334,2.45958,0.730594,1,2.8273e-09
74.4598,32.7732,95.1398,74.1389,122.893,-1.65453,-2.28046,-0.255731,-0.681781,-0.606238,37.0417,121.87,350.868,2.45571,3.35037,3.04439,0.156752,1,2.8273e-09
157.911,35.1363,119.088,29.7457,133.56,-1.21282,2.15885,-0.70594,0.925131,-0.432699,414.867,126.573,619.348,1.26644,2.86324,2.81802,2.58236,1,2.8273e-09
224.058,92.4193,418.67,127.07,532.775,-0.402683,-0.391737,-1.72084,-1.84041,-1.77257,93.3976,121.426,1017.81,2.38083,3.31581,3.04254,0.634714,1,2.8273e-09
75.7926,58.0492,76.8404,26.7472,69.5321,-0.964856,-0.733995,-0.673918,1.28983,-0.156133,125.841,129.304,303.147,2.14268,2.14268,2.12284,2.37601,1,2.8273e-09
240.756,180.734,249.668,22.1987,243.466,-1.35837,-1.44061,-1.19584,-0.788874,-1.25945,375.064,124.765,684.458,0.968292,2.88169,2.8771,2.22531,1,2.8273e-09
69.573,36.6147,95.8592,45.2788,72.7422,-1.81892,-1.38583,0.497331,0.086175,0.682263,32.6579,123.987,388.927,1.81183,3.8049,3.01866,0.363335,1,2.8273e-09
60.5782,39.3997,80.1401,58.2402,134.658,2.12278,1.31563,-0.326535,-1.908,-1.2612,79.1483,123.833,609.93,3.44412,3.44412,2.42132,1.48589,1,2.8273e-09
70.6677,62.0767,117.021,57.6861,156.363,-0.888175,-1.78301,0.335429,-0.812123,-0.0778045,75.1797,126.422,412.787,2.53187,2.53187,2.21656,0.52435,1,2.8273e-09
260.286,91.8853,165.37,154.004,296.308,-1.02764,0.464927,0.777157,1.0648,0.978848,348.74,127.762,978.169,1.4548,3.03325,2.43789,1.75464,1,2.8273e-09
118.269,44.501,121.361,95.8412,207.252,0.321862,-0.210239,-0.268003,-1.22377,-0.791643,43.724,125.231,445.388,2.78427,2.78427,2.72107,0.0443239,1,2.8273e-09
40.1975,34.8675,68.1997,57.6898,21.5552,-0.395953,1.93905,-0.567804,-0.377244,-1.79555,128.768,124.607,305.851,2.3876,1.73628,1.72775,2.29416,1,2.8273e-09
43.1354,38.2391,100.647,46.5035,79.9209,2.51582,1.74633,1.20145,1.33435,1.79686,80.752,123.89,252.491,0.835238,1.68292,1.05102,2.25219,1,2.8273e-09
74.5866,54.6749,149.867,34.4441,136.742,-0.697079,-0.93183,-0.218761,-0.0490067,-0.25137,71.4744,124.183,325.632,0.920868,2.86341,2.82318,1.12741,1,2.8273e-09
48.2418,35.7023,80.3459,21.5272,71.0505,-1.13527,-1.53253,-0.24475,-2.39682,-1.41206,38.8186,130.196,240.35,1.93822,3.15786,3.0297,0.847325,1,2.8273e-09
51.1647,32.5285,73.9396,52.9002,40.1579,-1.26306,2.51316,-0.300726,0.197883,-0.295394,265.528,124.372,416.874,2.42039,2.44017,2.2424,0.747666,1,2.8273e-09
107.858,33.9158,94.2374,91.8266,138.158,-0.210185,-1.04537,-1.63587,-1.38786,-1.79701,68.2014,126.756,389.997,1.85714,2.8736,2.495,0.734237,1,2.8273e-09
70.6008,45.5526,105.661,29.9718,84.2811,-0.144408,-0.512715,2.12593,1.0669,2.42978,33.5613,123.245,437.657,1.68304,3.6303,2.83277,0.399265,1,2.8273e-09
85.9746,57.3125,167.112,64.468,195.936,1.81132,2.37968,0.921854,0.686884,0.981352,46.8303,125.841,444.028,2.6018,3.15359,3.02556,0.00815529,1,2.8273e-09
256.348,33.2464,168.124,95.2671,260.043,0.580666,0.119017,-2.08617,-1.19638,-1.85389,59.5086,123.661,1000.81,3.34128,3.79068,2.69393,0.185498,1,2.8273e-09
143.219,66.9899,191.742,46.7487,221.784,-1.11361,-1.7292,0.631817,1.54347,0.919123,67.9948,125.18,758.225,3.0008,3.0008,2.44095,0.243846,1,2.8273e-09
54.3243,36.1364,99.267,38.4155,111.135,0.179569,-0.581366,-0.836696,-2.25037,-1.63221,40.7924,124.833,305.835,2.49147,2.82604,2.63699,0.359882,1,2.8273e-09
111.276,102.795,152.276,106.772,236.388,-0.205291,0.0687679,2.01519,1.46966,1.91026,91.8363,127.227,707.522,2.66999,3.6813,2.93622,0.813477,1,2.8273e-09
48.3723,45.713,89.6981,66.9669,94.2735,-1.18358,-0.856384,-0.61621,-0.535362,-0.897432,32.9498,125.283,258.658,1.62156,2.35565,2.28631,0.528543,1,2.8273e-09
65.8944,63.3684,87.554,42.3759,45.348,-1.47365,2.07173,0.52582,0.907049,1.45756,390.498,123.98,525.602,1.51797,2.08242,0.581875,2.68555,1,2.8273e-09
57.3393,37.3317,92.7259,27.269,104.537,-2.30657,-0.995317,-0.74547,1.19267,-0.328002,66.3927,127.83,366.912,3.07191,3.07191,2.64567,0.0165028,1,2.8273e-09
67.1389,41.7083,77.6206,49.7255,31.2966,-0.993996,2.30064,2.09585,2.44515,3.63959,284.81,125.352,573.347,0.709945,4.1601,2.78555,2.81787,1,2.8273e-09
113.715,46.4179,137.399,29.516,117.307,0.987695,2.93869,-0.426598,0.143408,-0.462128,168.066,124.312,603.338,2.94662,2.94771,2.58626,0.363293,1,2.8273e-09
104.833,40.3766,119.615,36.8794,98.1424,0.316469,1.09691,0.787435,1.45641,1.36221,71.8844,130.028,322.943,1.55297,3.17383,3.13869,0.696307,1,2.8273e-09
95.0353,57.0265,48.3333,33.2313,79.5076,1.62901,0.654077,-1.89228,0.497066,-1.32805,154.881,121.588,506.202,1.11945,4.2902,2.4508,2.26582,1,2.8273e-09
149.968,65.6682,93.654,74.9727,157.058,-0.269647,-1.86063,-1.52495,-0.249346,-1.15263,212.753,129.725,444.66,2.94697,2.29691,1.92354,1.2939,1,2.8273e-09
82.7164,44.9638,123.75,16.3921,128.916,-0.440062,-0.268777,1.79413,-0.269566,1.7438,40.782,123.27,438.226,2.7228,3.64541,2.88053,0.632542,1,2.8273e-09
320.915,76.8089,280.153,126.757,388.83,0.824903,0.957893,0.426518,0.295032,0.403271,84.9763,122.483,827.851,2.50296,3.11955,3.09401,0.429401,1,2.8273e-09
73.7224,35.2,63.666,33.5295,76.1707,-1.24891,-1.4952,-0.315834,-2.32713,-1.64818,79.5631,124.955,258.609,1.8333,3.05282,2.90673,1.7019,1,2.8273e-09
78.8422,37.6603,133.296,24.8344,156.984,1.60276,0.779203,-0.49116,1.41702,-0.126586,56.8001,128.631,404.175,2.86908,3.28818,2.53527,0.593822,1,2.8273e-09
239.219,51.4443,239.588,88.8093,328.378,0.170359,-0.77734,1.53713,0.728154,1.36643,150.702,121.301,804.063,2.52716,3.26646,2.96676,0.912406,1,2.8273e-09
64.5985,36.3666,86.1043,46.0451,125.569,1.61553,2.19368,-1.51899,0.139019,-1.16092,37.5023,123.822,569.872,3.08032,4.23744,2.85144,0.470517,1,2.8273e-09
281.103,66.3055,243.33,98.4569,334.997,0.544986,-2.05489,1.16283,1.82949,1.41662,466.727,125.073,1206.72,3.04968,3.04968,2.98644,0.353458,1,2.8273e-09
66.107,49.2035,203.004,49.5583,222.524,-2.63205,-1.47594,0.523319,0.824683,0.656519,71.7008,123.253,767.188,3.21048,4.06157,2.55733,0.210813,1,2.8273e-09
36.5959,32.4834,145.525,29.3406,146.036,-0.685389,-2.56889,-1.05324,-2.20365,-1.51025,76.5631,124.714,287.484,1.54002,2.8529,2.82908,0.303766,1,2.8273e-09
113.019,53.6271,86.0696,79.6942,164.535,-1.39763,0.550404,0.295064,-1.07045,-0.451258,180.247,123.737,454.014,2.53995,3.35742,2.8995,0.372416,1,2.8273e-09
53.4674,38.0438,143.87,43.2676,138.838,0.0318063,-1.01611,0.0473948,0.0762702,0.0728585,53.4701,125.498,294.868,2.21419,2.87971,2.87967,0.361072,1,2.8273e-09
205.782,78.9621,212.027,88.78,280.27,1.36614,1.39867,1.14845,0.705062,1.08762,98.1572,125.279,602.233,2.07076,2.76789,2.75932,0.753823,1,2.8273e-09
257.941,249.901,319.431,108.994,428.393,1.39922,1.22842,0.00435269,-0.637955,-0.169489,262.461,122.032,1228.3,3.13629,3.13629,2.80903,1.01345,1,2.8273e-09
53.4242,46.1866,45.5183,44.5242,82.2775,0.491999,-1.03473,1.64729,-0.543821,0.932853,93.8535,125.061,301.821,2.0896,2.86893,2.62603,0.789296,1,2.8273e-09
43.6561,35.224,71.8279,60.7676,57.683,2.22466,-1.20405,0.913091,1.62768,2.0653,222.248,128.761,380.741,1.79806,2.67473,2.33109,2.16675,1,2.8273e-09
41.0397,37.4488,87.1924,68.5932,103.692,2.48972,-0.765098,0.126095,-0.473378,-0.216953,193.251,125.426,420.123,1.77003,3.36254,2.39165,0.444509,1,2.8273e-09
125.587,67.3098,191.861,14.0883,184.09,-0.761607,-1.10782,-0.669384,-2.17777,-0.939766,57.6777,126.23,414.682,2.00236,2.91047,2.90901,0.504338,1,2.8273e-09
183.225,62.6616,141.768,105.696,223.995,1.06639,1.89694,1.10324,0.559242,0.968139,94.1998,124.937,529.62,2.81414,2.88728,2.88704,0.0320541,1,2.8273e-09
189.82,34.4233,258.723,57.9502,290.001,-0.779402,-0.23539,-0.345018,-0.424576,-0.391301,73.9057,127.579,551.119,1.67895,3.08999,3.0593,0.463243,1,2.8273e-09
132.113,76.4001,110.074,75.1929,184.502,-0.702989,-0.215899,0.149813,1.42314,0.798645,61.0879,124.967,520.313,3.11843,3.11843,2.99956,0.0732563,1,2.8273e-09
70.121,58.8561,80.9581,79.1405,110.813,0.817316,2.4205,-0.413858,0.161923,-0.193702,122.478,124.642,467.765,3.47537,2.95006,2.68087,0.651881,1,2.8273e-09
79.9513,34.4345,66.5137,45.399,59.0033,1.1444,2.63609,-1.14836,0.186062,-1.16922,121.423,123.559,471.521,3.79721,3.51407,2.66306,1.85335,1,2.8273e-09
87.1656,74.7206,71.6058,25.9053,76.0817,-2.75153,0.593442,-0.349145,-2.45806,-1.5741,437.055,124.575,592.95,2.19871,3.42797,2.44531,1.85146,1,2.8273e-09
111.923,64.3777,65.1676,33.4226,33.977,-0.511449,-2.44524,0.0606898,-1.50291,-1.43682,255.068,122.752,412.883,2.29004,2.69671,2.63531,2.85371,1,2.8273e-09
54.3207,35.2062,105.927,37.6395,70.6362,-0.179778,0.205889,-1.19636,-1.27094,-1.85836,31.2572,125.077,275.129,1.82304,3.06151,2.8878,0.528025,1,2.8273e-09
136.172,57.0493,150.081,83.4335,232.926,1.73938,0.963837,-2.44812,-1.38554,-2.18065,75.8807,125.675,1418.16,3.44679,4.88799,2.52136,0.148831,1,2.8273e-09
75.981,46.6823,99.1583,28.0806,73.113,-0.587283,0.169024,0.649501,1.85079,1.50295,122.366,123.974,328.334,2.3491,2.3491,1.99715,2.46087,1,2.8273e-09
37.3202,34.3093,99.9591,48.2434,141.127,-0.648289,-1.17581,-1.19073,0.302234,-0.84731,26.0594,122.257,253.856,2.60775,3.13921,3.09199,0.232571,1,2.8273e-09
77.0302,76.1317,181.289,21.4875,167.052,-0.0321631,-0.339563,-0.506267,-1.34596,-0.735423,41.3906,126.979,370.144,1.27929,2.78023,2.73951,0.39061,1,2.8273e-09
37.4568,36.1178,84.9912,46.5274,41.1633,1.70683,-0.95918,-0.605013,-0.429069,-1.36338,145.474,125.401,312.245,0.602592,2.75963,1.50698,2.15482,1,2.8273e-09
42.9483,36.2488,102.451,38.7242,66.8526,2.17615,0.315675,-0.77657,-0.728451,-1.33756,102.006,124.379,406.469,1.14357,3.77521,2.35237,1.57781,1,2.8273e-09
112.663,37.297,178.6,11.1212,177.009,1.94587,1.29577,0.036958,-1.85395,-0.157705,50.1858,118.949,545.98,3.38539,3.38539,2.79587,0.149523,1,2.8273e-09
43.1683,40.3923,70.2002,57.0828,51.706,-0.360884,-1.7585,1.11201,1.81792,2.3416,82.9311,124.934,445.197,2.64874,2.85662,2.44762,1.28723,1,2.8273e-09
46.6652,40.97,127.03,30.4581,96.6048,-2.22479,-1.50166,-0.0609406,-0.267076,-0.164648,42.0298,125.04,347.769,1.30316,3.10922,2.23272,0.532145,1,2.8273e-09
80.4001,79.03,159.099,35.5212,169.279,-1.9338,-2.6038,0.460894,-0.593233,0.311692,57.558,126.905,719.637,2.83888,3.7542,2.89128,0.00208628,1,2.8273e-09
80.9426,70.2688,138.037,79.2004,188.072,-0.453676,-0.167672,0.782373,1.39058,1.15419,50.1623,126.458,463.68,2.61964,3.17306,2.92241,0.481122,1,2.8273e-09
131.049,70.8017,170.72,39.7767,167.66,-0.0713324,-1.32451,0.0813086,0.115458,0.110114,200.671,127.306,468.843,1.56268,2.08295,2.07735,1.83407,1,2.8273e-09
57.3143,47.8775,60.7298,40.2447,100.71,-0.601783,0.0763212,-2.13959,-0.0292068,-1.66117,46.2679,125.013,298.833,2.46404,3.23475,2.84584,0.531868,1,2.8273e-09
42.6468,39.789,114.009,41.161,101.282,-0.914879,-1.24663,-0.793374,-1.54885,-1.39932,31.2806,128.95,246.962,1.32319,2.30452,2.30131,0.630774,1,2.8273e-09
58.9891,57.367,66.5627,54.5936,21.8588,-0.859428,2.42526,0.33454,-0.189368,0.535998,311.288,123.375,457.791,1.78054,2.15711,1.79654,2.66635,1,2.8273e-09
82.2669,80.7797,177.424,38.3191,176.795,-0.394607,0.733617,0.430963,0.118774,0.45586,98.0855,126.32,408.31,1.98751,2.91957,2.80042,0.102738,1,2.8273e-09
81.4575,49.8467,93.3202,56.801,79.2492,-2.89129,1.25017,1.17228,0.946637,1.64853,512.723,128.557,979.78,0.566293,5.1155,3.10737,2.54646,1,2.8273e-09
102.63,60.5416,61.3968,61.337,80.8463,-0.927631,1.69045,-0.649359,0.675561,0.0238866,302.792,127.136,462.804,1.81229,2.56362,2.54847,2.06111,1,2.8273e-09
45.7806,41.5026,129.585,49.6399,131.069,2.06872,1.63002,-0.30591,0.0748697,-0.275313,43.9789,126.042,402.159,2.44625,3.3173,2.31639,0.820956,1,2.8273e-09
52.752,40.3628,136.28,25.8662,159.843,0.765768,0.906629,1.75099,-0.105263,1.59569,32.3847,129.62,300.767,2.50467,2.97871,2.81106,0.655423,1,2.8273e-09
72.2313,44.5114,131.288,57.5035,166.529,0.0225832,-0.921797,-1.86862,-0.947234,-1.77701,83.3774,121.597,389.136,2.60974,3.18415,2.56167,1.12252,1,2.8273e-09
109.575,65.3784,123.431,32.706,93.3633,-0.625223,-0.726322,0.409525,0.170696,0.583145,141.59,126.069,375.264,1.7182,2.52546,2.30374,1.95471,1,2.8273e-09
309.162,33.225,244.351,110.541,342.721,1.8161,2.08228,0.00160598,-0.462196,-0.152702,93.7744,120.024,1087.73,3.4051,3.45748,2.94309,0.509001,1,2.8273e-09
45.5517,36.5793,77.7859,27.2552,55.6318,2.76512,2.14103,-0.267045,-1.95322,-1.47469,46.3352,124.648,573.751,3.89362,3.89362,2.4426,0.935493,1,2.8273e-09
199.786,37.1295,182.805,55.5229,237.227,-1.66884,-1.84446,0.342859,1.48428,0.700469,70.9926,123.478,884.474,3.39166,3.39166,2.73065,0.779918,1,2.8273e-09
75.269,51.7,106.505,48.3689,154.636,-2.06229,-1.32878,0.482904,2.03643,1.20787,86.4388,123.358,695.871,3.56161,3.56161,2.49139,1.22541,1,2.8273e-09
97.1601,59.5267,109.364,97.7866,169.249,-0.565024,-0.039851,1.09487,0.766994,1.10584,52.981,124.201,453.81,2.6197,3.27549,2.82376,0.264222,1,2.8273e-09
99.7654,36.2061,151.568,83.5204,205.369,-0.104479,0.890671,-0.584432,-0.121512,-0.48643,72.8913,125.903,390.869,2.40508,2.40508,2.35671,0.546774,1,2.8273e-09
153.722,102.126,78.846,58.8644,57.7339,0.86172,1.97203,-0.45207,-0.660727,-1.11593,287.746,125.832,610.395,1.58055,3.04639,2.74854,2.77219,1,2.8273e-09
67.4805,38.9835,84.1103,42.5037,73.7335,-0.142184,-0.933873,-0.48779,0.537116,-0.251389,75.2542,121.203,259.253,1.4122,2.99168,2.97165,1.28946,1,2.8273e-09
148.733,114.817,124.903,119.703,225.138,-0.162871,0.0685968,-0.74181,-1.39164,-1.16858,137.862,125.233,591.155,2.37311,3.05898,3.0037,1.04905,1,2.8273e-09
90.4243,49.154,62.896,62.1706,17.947,-0.11377,-1.70799,0.215128,0.556372,1.74921,175.962,125.616,352.411,0.725962,2.59559,2.57467,2.67308,1,2.8273e-09
52.4663,48.497,108.799,55.4738,106.089,-2.01523,-1.33225,-0.104826,-0.0540311,-0.135552,39.8702,125.485,359.371,2.31952,3.32915,2.72646,0.25764,1,2.8273e-09
74.4966,67.8345,145.997,52.3586,179.861,-1.54116,-0.0231181,-0.213742,0.796282,0.0821716,125.712,124.415,441.36,2.43675,2.8039,2.46978,0.521128,1,2.8273e-09
92.1721,43.2578,135.322,41.2074,139.735,0.897479,-0.145912,0.837367,1.51034,1.21903,81.618,119.41,345.081,2.19554,2.58238,2.58168,0.646029,1,2.8273e-09
121.593,55.0628,91.983,83.9061,172.901,-0.357006,-1.60431,-1.25448,0.0175483,-0.769875,172.5,123.724,410.554,1.36673,3.24827,3.12182,1.84016,1,2.8273e-09
71.5794,66.5736,100.688,67.3752,113.241,0.491397,-0.0148779,0.761182,0.701628,1.01382,70.4742,124.282,313.003,1.65208,2.36431,2.34887,0.890408,1,2.8273e-09
87.826,61.3864,66.9715,65.7463,42.5108,-1.12692,-0.620286,0.434293,0.501378,1.20262,150.907,125.804,358.144,1.12193,1.82144,0.938216,2.83076,1,2.8273e-09
160.308,44.1009,229.044,86.764,291.717,-1.14268,-2.90321,-0.197248,-0.0174116,-0.160368,172.646,123.614,733.235,3.71606,3.22542,3.08375,0.144453,1,2.8273e-09
74.0277,49.9219,64.3686,41.9388,29.0814,0.751167,-2.12939,1.24829,0.115165,2.02056,269.204,119.619,470.555,3.10507,2.42094,2.36935,2.55964,1,2.8273e-09
108.065,76.6956,152.183,101.173,243.773,-0.602088,1.26878,0.54142,-0.253927,0.245751,199.104,122.588,538.917,2.56636,3.31009,3.1063,0.304086,1,2.8273e-09
83.1785,72.6198,126.984,44.0283,170.314,-2.03036,-1.59978,1.44098,-0.0973707,1.17324,48.7798,127.646,802.581,2.96026,4.65947,3.10813,0.350511,1,2.8273e-09
133.707,121.007,177.958,115.785,271.91,0.345124,-0.126113,1.58552,1.96395,1.82416,99.9441,123.841,751.518,2.8933,3.20269,2.95274,0.62004,1,2.8273e-09
251.921,34.3924,211.932,113.398,311.67,0.54871,-1.15962,0.554695,1.07856,0.786315,183.28,124.295,687.22,2.50562,3.06016,3.06015,0.355524,1,2.8273e-09
62.0132,36.9074,115.719,35.8917,82.5671,-2.97731,0.67293,-1.93417,-1.66689,-2.46795,300.17,128.324,470.891,2.3867,2.40822,2.17057,1.7705,1,2.8273e-09
41.3883,38.2264,80.6906,50.6523,59.6015,1.45315,1.02689,-0.893608,-0.116491,-1.1817,52.8099,127.647,315.764,2.11804,3.46423,2.54825,1.29929,1,2.8273e-09
125.725,33.1699,171.778,27.9415,165.207,0.633922,1.50154,0.124011,-0.696701,0.00167477,66.9208,126.543,409.53,2.82776,3.1484,3.10683,0.490502,1,2.8273e-09
288.199,55.3685,171.098,106.184,250.083,-0.382565,-2.06086,-1.62297,-1.9265,-1.8474,332.252,126.614,787.985,0.738779,3.16545,2.91229,2.31727,1,2.8273e-09
181.451,116.642,341.879,62.2788,399.306,0.525344,0.236248,-1.50327,-0.802942,-1.42958,104.294,121.55,1018.99,2.58224,3.50937,2.86363,0.624455,1,2.8273e-09
37.9638,34.6591,43.8016,30.7675,72.1342,-1.47132,-0.669943,-1.46152,1.11113,-0.62065,39.5653,124.177,237.384,2.81518,2.81518,2.81516,0.63791,1,2.8273e-09
120.129,103.486,181.861,171.181,332.9,0.769048,1.35197,0.35345,0.634518,0.521751,88.3299,127.64,596.758,2.4987,2.82856,2.79786,0.507351,1,2.8273e-09
47.944,34.7129,145.814,51.279,154.472,0.385761,0.885514,2.29482,2.41809,2.56837,26.55,122.874,375.599,2.39542,3.59289,3.04374,0.174331,1,2.8273e-09
93.6423,50.3146,75.556,50.9274,65.0941,1.59511,-2.03475,1.43565,0.47438,1.71418,429.676,124.895,627.553,1.59056,3.03144,3.02724,2.34554,1,2.8273e-09
188.661,95.6125,110.678,44.75,153.085,-0.0768985,-0.421897,-1.21226,0.333391,-0.887142,244.399,122.91,502.017,1.64563,2.88832,2.65581,2.18397,1,2.8273e-09
85.5982,61.0267,110.531,57.4777,135.337,-2.23045,-0.881988,0.260264,1.11769,0.728636,116.009,121.961,608.769,2.7137,3.98724,3.11359,0.651996,1,2.8273e-09
75.6026,43.9044,112.006,44.6995,105.298,1.60016,-1.5803,1.50866,1.12567,1.77719,276.482,119.216,525.53,3.50641,3.04934,3.04796,0.917895,1,2.8273e-09
125.861,69.9187,83.1862,80.393,123.337,-1.27202,2.39561,-1.04784,-0.238669,-0.881657,594.07,127.158,842.713,1.49483,1.49483,1.47792,2.00677,1,2.8273e-09
247.801,68.0483,178.126,134.109,312.198,0.663436,0.226545,0.0663313,0.851657,0.435657,70.7116,124.612,659.749,2.91448,3.14109,3.08382,0.28929,1,2.8273e-09
49.9231,37.7811,53.3001,27.2776,65.6909,0.291917,2.23937,-2.35956,0.0262831,-2.1526,105.452,123.307,536.168,3.48529,4.08792,3.11139,0.837608,1,2.8273e-09
120.912,76.8373,192.617,20.6909,202.246,0.971969,2.07639,0.70027,-0.791824,0.596955,123.573,123.462,513.115,2.75679,3.04293,3.03077,0.360159,1,2.8273e-09
73.4736,42.6955,106.175,104.007,172.152,0.104738,0.369738,-0.552009,-0.433312,-0.592741,45.6102,121.226,335.89,1.94419,1.94419,1.82991,0.744093,1,2.8273e-09
62.7395,40.672,103.481,36.9294,67.089,-0.985965,-0.657458,1.35537,0.968641,1.94145,38.4024,125.67,383.997,2.11701,3.26453,2.27493,0.626046,1,2.8273e-09
100.614,100.391,156.558,60.1183,213.691,-2.1505,-2.28856,-0.664774,-1.81635,-1.11797,59.3726,123.323,531.84,2.90754,2.97634,2.57899,0.463611,1,2.8273e-09
75.4157,39.0057,128.864,38.4782,113.595,-0.302998,0.235298,-0.878645,-0.584906,-1.1024,38.5631,124.621,301.028,1.04565,3.18008,3.12755,0.386375,1,2.8273e-09
54.5672,32.8596,58.1361,30.2456,43.7747,0.340691,-1.40157,-0.973276,1.00062,-0.647656,108.591,123.614,252.469,2.12355,2.12355,1.66822,1.87157,1,2.8273e-09
54.0481,41.4219,129.791,27.8257,103.433,-2.14105,-2.85754,0.319885,0.796107,0.6077,51.5193,122.389,566.479,3.65449,3.67287,2.7265,0.783237,1,2.8273e-09
173.39,122.404,210.585,127.197,324.727,0.0915183,0.559791,0.746861,1.25537,0.99148,84.6141,125.401,690.587,2.94796,2.94796,2.8742,0.017148,1,2.8273e-09
119.934,104.214,80.8129,65.7915,136.167,-0.202564,0.793801,1.1534,-0.312472,0.647147,226.374,128.74,440.731,1.43876,2.58262,2.19802,2.08178,1,2.8273e-09
61.1602,52.7551,66.1607,41.5435,36.8081,-1.44094,0.243661,-0.960986,0.331781,-1.26183,151.839,124.561,288.773,1.52305,2.99756,2.95888,2.39237,1,2.8273e-09
50.1337,43.5458,78.946,40.8875,51.2376,-0.664822,-1.16005,0.851615,-0.173502,1.10109,46.1281,124.236,282.751,1.57823,2.25287,1.66609,0.857001,1,2.8273e-09
505.206,48.2061,486.229,72.8838,558.557,-0.454437,0.138614,1.11089,1.74382,1.21691,108.908,123.686,1515.07,3.4976,3.4976,3.12778,0.311621,1,2.8273e-09
119.6,76.4492,148.912,32.6115,179.375,1.62836,1.44875,-2.06057,-0.49955,-1.90939,54.7294,123.353,1109.66,3.6238,4.83338,3.12304,0.50697,1,2.8273e-09
37.2709,33.2709,58.757,51.4298,70.0164,-1.52891,1.4891,0.0795342,1.63805,1.39103,151.988,127.241,343.597,1.95912,2.82773,2.32572,0.234163,1,2.8273e-09
278.39,116.962,129.315,64.8113,188.999,1.12082,1.86033,1.39258,0.19249,1.1136,356.048,124.719,649.708,1.13656,2.98026,2.96785,2.27949,1,2.8273e-09
55.4738,42.4155,42.6277,38.0093,64.612,0.770569,1.41307,1.17917,-1.16691,0.117716,39.8268,127.142,272.55,2.67254,3.15264,3.12605,0.458874,1,2.8273e-09
65.5249,50.425,150.184,20.0489,168.681,0.666997,0.0889487,-1.40845,0.55611,-1.27113,46.5915,128.064,420.953,2.38801,3.70236,3.06594,0.454235,1,2.8273e-09
125.803,34.3251,96.8533,46.0805,142.771,1.35884,2.43102,-2.21883,-0.564,-1.90181,94.3424,123.793,960.958,3.75258,4.69536,3.04084,0.879413,1,2.8273e-09
93.8441,43.607,170.9,36.4491,171.342,-0.780525,-1.81999,-0.640078,-0.133287,-0.661948,96.8566,123.572,375.699,1.8252,2.8384,2.83492,1.08541,1,2.8273e-09
63.8117,37.7648,84.1477,78.8807,107.796,-1.1922,-0.345949,0.0651322,0.117747,0.136813,55.3641,122.379,304.755,1.93162,2.85806,2.56664,0.679269,1,2.8273e-09
67.8339,33.4639,104.279,82.1065,141.498,-0.0463518,-1.51458,0.0866522,0.361105,0.274597,78.1028,123.964,335.977,2.37512,2.37512,2.37139,0.144393,1,2.8273e-09
39.6912,36.7929,71.4136,59.1444,47.9736,1.01079,-1.70688,-1.95432,-1.78387,-2.86142,155.654,121.93,382.142,1.21321,4.10328,2.83639,2.25908,1,2.8273e-09
153.563,40.0753,135.289,54.8612,175.12,0.563698,1.30286,-1.93967,-0.826577,-1.79318,69.9561,125.203,734.053,3.03795,3.87085,2.95239,0.275021,1,2.8273e-09
