ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,drbamin,drba1,dphiba1,dphibb,class,weight
39.0398,0,72.8907,54.27,27.1855,-1.17167,0,-0.576477,-0.441876,-1.66338,7.55716,124.509,172.93,172.93,0.593379,2.34573,2.26896,2.40958,3,-2.14554e-09
84.9676,0,59.143,48.9429,22.6079,0.0720999,0,-1.00338,-2.12557,-3.18203,6.34017,123.351,271.143,271.143,2.40062,2.63956,2.41052,0.00745082,3,-2.14554e-09
186.79,46.493,131.076,53.067,163.239,-0.0785026,-0.325449,-0.891576,0.147158,-0.706364,114.812,124.364,404.215,449.031,1.23572,2.92968,2.81459,1.25441,3,2.14551e-09
112.806,36.3088,122.613,57.8871,136.403,1.03986,-0.144367,0.228541,0.76623,0.538732,99.8243,126.793,312.282,360.826,1.53917,2.68762,2.56224,0.924799,3,-2.14554e-09
71.6963,0,84.1007,36.6559,104.477,-0.729505,0,-1.70416,0.0420301,-1.49792,6.76653,125.346,236.501,236.501,1.13806,3.08755,2.92968,2.94591,3,-2.14551e-09
34.6924,0,61.3448,59.5136,18.1048,0.0901847,0,-2.4086,-1.86084,-4.06057,5.24546,124.105,240.279,240.279,2.09449,2.75403,1.15792,3.03897,3,-2.14551e-09
68.8934,0,67.5969,31.0667,86.1062,-1.17401,0,-2.01314,0.0731047,-1.77319,7.47907,123.676,218.974,218.974,1.71739,2.73809,2.60634,1.99726,3,-2.14554e-09
268.528,72.9618,308.315,28.759,330.587,-0.488173,-2.14813,0.27857,1.34467,0.407371,262.848,124.097,673.952,947.158,2.93939,2.93939,2.83762,0.225769,3,-2.14551e-09
87.6022,0,97.2073,25.1294,72.2525,-0.794195,0,-0.455681,1.12248,-0.156164,7.14981,131.157,251.438,251.438,1.08769,3.09564,3.07707,2.21847,3,-2.14551e-09
50.9454,0,49.8064,23.5542,38.0657,-0.942788,0,-0.889592,1.57763,0.110725,6.43493,124.567,196.059,196.059,1.87198,1.87198,1.87122,0.231279,3,-2.14554e-09
33.0567,0,44.9244,20.5883,33.6481,-2.44258,0,-2.13775,0.587723,-2.35126,3.93059,124.451,187.024,187.024,2.24264,2.71306,2.69589,0.934573,3,-2.14554e-09
42.8875,0,62.7665,62.6562,27.4982,-0.670478,0,-1.30457,-1.01206,-2.58854,8.40369,123.748,173.416,173.416,1.01233,1.56243,1.42797,2.17905,3,2.14551e-09
47.4852,0,60.1584,46.8795,66.6775,0.0547387,0,-0.0393221,1.52369,1.19542,8.28806,124.19,194.786,194.786,1.29577,2.52239,2.52063,2.46738,3,-2.14551e-09
79.8567,0,88.6084,49.5198,92.5546,-2.25694,0,-0.990836,-2.05338,-1.86858,9.15178,126.297,256.982,256.982,1.03939,2.92459,2.63633,2.32237,3,-2.14554e-09
48.7934,0,72.7775,47.0483,74.1352,-2.2759,0,-2.39679,-1.07302,-2.51903,5.46825,125.664,196.47,196.47,2.76705,2.46731,2.46434,0.601008,3,-2.14551e-09
49.4008,0,99.7142,39.1495,104.48,-0.431255,0,0.84544,2.17667,1.66094,8.56876,127.943,268.472,268.472,2.75062,2.75062,2.43639,0.445143,3,-2.14554e-09
73.9262,0,131.945,40.8138,122.491,1.48077,0,1.6379,1.73678,1.98822,14.216,122.042,242.131,242.131,1.75633,3.1058,3.10182,1.40471,3,-2.14551e-09
85.7654,0,97.4459,35.0951,75.0383,-2.01205,0,-1.19836,-0.128465,-1.45104,15.4492,127.432,268.61,268.61,1.19854,2.78465,2.66311,2.68394,3,-2.14554e-09
71.1694,0,85.5527,41.7351,71.2617,-1.31975,0,-1.93993,-0.804053,-2.23376,8.17538,127.467,218.231,218.231,0.816707,2.96116,2.89549,1.08203,3,2.14551e-09
36.8788,0,83.118,38.0295,49.9436,-0.573296,0,-1.07235,-2.02645,-2.30955,4.04861,123.631,179.702,179.702,2.21765,3.03087,2.9895,0.364305,3,-2.14551e-09
79.2333,0,82.6183,57.3936,68.0702,0.245885,0,0.67412,0.290386,0.9703,7.78911,125.206,223.739,223.739,1.43074,2.42139,2.38323,0.311313,3,2.14554e-09
58.571,0,58.154,18.9987,75.3665,1.35249,0,1.99345,-0.742499,1.67464,6.61716,123.191,203.33,203.33,0.742553,2.86309,2.79042,2.99995,3,-2.14551e-09
128.847,0,99.2267,51.8488,136.226,0.494795,0,0.883853,2.19284,1.61517,13.2517,120.059,339.623,339.623,2.91,2.91,2.88387,2.70023,3,2.14551e-09
57.307,0,93.1737,35.0575,58.556,1.48572,0,-0.0525735,0.902214,0.510341,6.48527,127.379,231.769,231.769,0.590656,3.46767,3.1078,2.06572,3,-2.14554e-09
49.782,0,81.4508,41.3591,40.5791,0.29785,0,-0.976665,-1.64108,-2.2762,7.23215,122.386,220.907,220.907,1.27568,2.92439,2.63205,1.81139,3,2.14551e-09
105.81,0,99.7845,20.7213,90.6286,0.424421,0,-2.02474,-0.143165,-2.12572,10.0986,126.726,404.572,404.572,1.55328,3.96645,3.11999,0.507471,3,-2.14554e-09
35.1355,0,29.8395,22.6693,37.6525,0.837534,0,1.62283,-1.46639,0.648296,7.07181,121.951,168.885,168.885,2.52315,2.52315,2.39784,0.693595,3,2.14554e-09
45.2885,0,66.3034,58.3119,51.2948,0.835042,0,-1.45883,-0.800993,-2.00362,5.05456,120.963,251.642,251.642,0.801278,2.93141,1.82519,2.13429,3,-2.14554e-09
126.71,0,102.765,57.2082,113.326,-0.202507,0,-0.651243,0.0775495,-0.563679,10.109,126.539,297.808,297.808,2.03481,2.58564,2.5464,0.618618,3,2.14554e-09
33.8016,0,60.2101,43.5371,26.8052,-0.180532,0,1.06707,-0.252476,1.63374,5.96207,123.739,167.025,167.025,0.682073,2.57237,2.24958,1.93851,3,-2.14551e-09
41.4455,0,72.9354,50.9156,23.5298,1.1783,0,0.273036,0.664132,1.6102,4.5799,123.938,175.65,175.65,0.725974,2.90968,2.76527,1.42596,3,-2.14554e-09
42.2418,0,78.392,51.5506,33.3735,-0.166911,0,-1.9557,-1.91165,-3.27827,6.14921,125.615,228.553,228.553,1.88385,3.27587,2.74436,1.73399,3,-2.14554e-09
38.7953,0,87.3939,46.5069,49.5642,-0.439045,0,-1.07817,-1.25017,-2.04371,3.78789,124.873,180.445,180.445,1.74786,2.65029,2.57208,0.208935,3,-2.14554e-09
49.3573,0,72.923,60.6163,39.8864,0.0633754,0,-1.66377,-1.30404,-2.67831,5.90403,129.692,233.156,233.156,1.79991,2.64932,2.00895,2.95196,3,-2.14551e-09
54.5742,0,81.974,56.492,66.7641,-0.074411,0,-0.214514,-0.682471,-0.800488,5.95189,125.491,198.54,198.54,1.73777,2.20483,2.20038,0.284245,3,-2.14551e-09
81.151,0,118.28,27.7113,91.0576,1.81752,0,-0.24528,-1.14048,-0.692491,13.8286,125.812,388.547,388.547,1.56205,3.60913,2.96153,1.77899,3,-2.14551e-09
67.9022,0,70.2743,40.4639,58.107,2.75345,0,1.25167,-0.108841,1.38169,13.9837,122.53,306.27,306.27,2.80941,2.80941,2.37433,1.04497,3,2.14554e-09
36.4939,0,77.221,60.4181,52.8564,2.87952,0,0.0769604,-0.19079,-0.106661,2.34714,128.403,338.215,338.215,0.785024,3.39434,1.91499,1.21634,3,-2.14551e-09
42.2853,0,62.5116,53.8719,78.1881,-1.1625,0,-0.781866,0.662268,-0.199052,4.1109,125.553,205.407,205.407,0.695809,2.07088,2.0356,2.35976,3,-2.14554e-09
36.0968,0,86.2171,45.1045,42.3514,-0.925885,0,0.611339,0.893391,1.61201,4.5793,125.551,209.607,209.607,1.09313,2.87934,2.43466,0.240264,3,-2.14551e-09
42.5705,0,68.6718,63.3626,49.4543,-0.935095,0,-0.969519,-0.555927,-1.57697,8.37714,125.468,178.488,178.488,0.601064,2.04401,2.04372,1.63317,3,-2.14551e-09
73.1456,0,90.4567,30.8783,64.5098,0.58289,0,1.2204,2.39565,2.26707,14.9914,121.999,235.284,235.284,2.43841,2.75044,2.67554,1.39315,3,-2.14554e-09
42.8626,0,73.3155,54.0453,41.5617,-1.23679,0,-0.735835,-0.395371,-1.41922,5.12985,122.299,177.571,177.571,1.12105,1.84522,1.77591,0.910352,3,-2.14551e-09
32.6791,0,74.5159,58.6953,35.1314,-1.05853,0,1.03796,1.40228,2.45981,4.57406,130.759,249.315,249.315,1.33171,3.31072,2.56234,1.72803,3,-2.14554e-09
63.9469,0,57.8752,53.9886,67.1901,-2.39064,0,-1.63532,-0.143367,-1.54671,5.0653,127.843,258.841,258.841,2.02288,2.02288,1.87658,0.348796,3,-2.14551e-09
51.7919,0,68.6252,43.1907,47.3898,1.26668,0,-0.98917,0.263319,-1.15812,5.94074,124.688,248.498,248.498,0.990118,3.38156,2.51915,2.56247,3,-2.14554e-09
145.814,0,103.389,86.126,163.875,0.804614,0,1.88933,1.07256,1.72499,35.6748,123.849,377.695,377.695,1.47752,2.72786,2.50292,1.70675,3,2.14554e-09
84.6105,0,118.444,51.7965,132.521,-2.52229,0,-1.0224,-0.258452,-1.00548,6.71365,123.2,351.3,351.3,1.01076,3.29533,2.9342,0.455567,3,-2.14554e-09
68.2169,0,75.0624,58.3314,52.6899,-0.773974,0,-0.0776404,-0.408186,-0.547496,12.1019,124.501,210.486,210.486,1.04488,2.22018,2.10815,3.13304,3,-2.14554e-09
60.3636,0,75.9466,42.657,37.97,0.145952,0,-0.41744,-1.36814,-1.79377,5.154,125.62,208.111,208.111,1.48991,3.02762,2.97474,1.07905,3,2.14554e-09
44.85,0,78.5724,38.1491,48.7087,-0.895301,0,-0.0619061,-1.1998,-1.06734,5.83497,124.779,182.378,182.378,0.869288,2.94918,2.82898,2.18183,3,-2.14551e-09
41.486,0,78.0334,59.9773,67.291,0.655305,0,-0.215854,-0.708248,-0.83659,3.71776,125.207,201.572,201.572,2.25279,2.25279,2.07753,1.30733,3,-2.14554e-09
41.9587,0,112.706,41.987,95.3504,0.484231,0,0.432115,0.933321,0.881454,2.69773,126.696,193.452,193.452,0.656683,2.84405,2.84357,2.94513,3,-2.14551e-09
34.9266,0,64.3987,56.8941,11.9814,-0.337323,0,-0.979752,-0.465996,-2.83005,4.98624,124.727,160.401,160.401,1.38565,1.63656,1.5052,3.0958,3,-2.14554e-09
36.0381,0,71.4186,55.7874,30.5106,-1.89047,0,0.379369,0.0156492,0.836912,2.70377,125.632,238.412,238.412,1.2863,2.97734,1.92675,0.346787,3,-2.14551e-09
40.7903,0,65.4059,30.3041,35.3356,-0.979675,0,2.20457,0.665594,2.88264,6.61533,116.658,296.409,296.409,1.4345,4.24176,2.80235,0.840325,3,-2.14554e-09
41.1226,0,67.2247,45.106,38.1733,0.959452,0,0.562047,-0.564741,0.333184,3.43055,124.241,180.233,180.233,1.66506,1.66506,1.61694,2.0898,3,2.14551e-09
41.8254,0,88.8408,46.0451,54.2358,0.0211867,0,-0.326958,-0.424021,-0.820739,5.62394,123.658,178.57,178.57,0.496217,2.42224,2.39709,1.01375,3,2.14554e-09
133.276,0,123.986,44.3986,110.445,-0.816019,0,-1.81842,-1.71666,-2.19852,19.3402,127.328,337.561,337.561,1.46849,3.22588,3.06618,2.8866,3,-2.14554e-09
72.1234,0,64.2615,51.1227,35.4338,-1.96154,0,-0.975186,-0.0152835,-1.48083,13.762,123.793,246.538,246.538,1.06943,2.82723,2.6496,3.08856,3,-2.14554e-09
45.4244,0,61.8808,36.0866,64.6559,2.4557,0,0.0602226,-1.80076,-1.24141,6.40713,125.128,410.347,410.347,3.50151,3.50151,2.55387,1.99771,3,-2.14554e-09
39.2915,0,42.4222,38.6799,23.3325,1.1373,0,1.45332,-0.58852,1.69904,5.56408,124.928,172.757,172.757,2.03331,2.03331,2.0086,2.80794,3,-2.14551e-09
36.8042,0,65.5004,54.2009,15.8374,-1.31661,0,1.81874,1.15362,3.54442,4.43779,125.327,310.224,310.224,2.02211,4.13763,2.69992,2.69947,3,-2.14554e-09
78.5513,64.6677,72.264,56.657,128.743,-0.408773,1.63925,0.369207,-1.37294,-0.569469,181.324,126.297,251.138,452.073,2.78575,2.78575,2.67491,0.735751,3,-2.14554e-09
40.387,0,64.4591,52.5043,14.2463,-0.885011,0,1.21215,0.474795,2.86501,6.61586,124.107,215.893,215.893,1.79192,2.71195,1.71946,0.399739,3,2.14551e-09
49.9157,0,28.7257,23.5075,28.5388,0.211946,0,1.45262,-1.64228,-0.014904,4.01279,124.528,171.441,171.441,1.59433,1.59433,1.0013,0.490581,3,-2.14554e-09
100.528,0,80.3467,60.6093,84.5998,-1.30159,0,1.61019,0.880692,1.81748,8.96252,124.177,486.119,486.119,1.24393,3.76894,2.393,1.1308,3,-2.14551e-09
110.965,0,152.925,11.1675,160.85,0.671305,0,0.518485,-1.87767,0.289601,13.6555,128.635,320.944,320.944,3.0921,3.0921,3.08832,2.55038,3,2.14551e-09
58.5316,0,67.6737,17.777,74.5321,-2.187,0,-1.94349,0.683397,-1.79583,8.3121,126.754,226.86,226.86,2.82477,2.82477,2.81426,1.01426,3,-2.14551e-09
43.8432,0,67.659,63.5644,44.8935,1.01724,0,-0.432663,-0.417177,-1.06655,5.97134,123.309,211.137,211.137,1.54962,2.84199,2.44432,0.0994812,3,-2.14554e-09
42.2946,38.2818,77.1827,48.86,29.6284,1.89511,-1.71598,-0.314499,-0.744626,-1.5203,251.706,125.369,269.225,395.595,1.08745,2.22692,0.277162,3.07163,3,2.14551e-09
51.5417,0,64.0867,56.8506,69.201,2.22347,0,1.64618,0.375647,1.69394,6.63321,128.66,224.812,224.812,1.37289,2.42176,2.35194,2.95981,3,2.14554e-09
49.8688,0,68.3868,67.4537,35.3235,-0.864744,0,-1.706,-1.42809,-2.88326,6.17702,132.527,196.115,196.115,1.86604,1.88122,1.68264,0.783791,3,-2.14551e-09
32.3396,0,87.6096,50.5319,52.33,-2.51624,0,-1.07566,-1.17927,-1.99027,5.31331,128.032,197.737,197.737,1.81398,2.86631,2.47799,1.017,3,-2.14554e-09
33.2623,0,59.5203,43.1887,19.9078,0.932516,0,0.114963,1.48323,2.2884,3.53297,125.557,159.221,159.221,0.567871,2.89584,2.77804,1.82661,3,-2.14554e-09
61.8195,0,71.2031,21.775,69.049,0.756872,0,-0.207699,2.03098,0.856649,11.0182,124.443,206.872,206.872,1.68747,3.00566,2.84668,1.76186,3,-2.14551e-09
42.6717,0,68.0102,63.1036,36.2746,-0.685027,0,-0.154125,0.0169875,-0.257696,6.6006,126.495,180.123,180.123,1.51699,2.41173,2.35257,0.642981,3,-2.14551e-09
47.7734,0,74.6565,44.5419,33.9859,1.58835,0,1.04762,2.05121,2.74602,3.41741,129.202,181.206,181.206,0.634506,3.03025,2.98162,2.91993,3,-2.14551e-09
41.9322,0,74.1424,52.0521,24.7013,0.316892,0,1.749,1.95055,3.44314,5.67171,124.387,207.806,207.806,2.03468,2.9035,2.52575,0.214945,3,2.14551e-09
37.0794,0,82.4144,44.607,39.7319,2.33018,0,0.741371,1.24582,1.95806,6.40216,124.544,198.857,198.857,1.11728,3.46046,3.07416,2.00941,3,-2.14554e-09
37.4794,0,70.3751,44.9016,26.5571,-1.08235,0,-1.75707,-0.839456,-2.89809,5.34211,124.242,164.812,164.812,0.849175,2.36281,2.26443,1.13895,3,2.14554e-09
40.5449,0,84.693,47.7208,42.6852,-1.69024,0,-2.17662,-2.17653,-3.29708,4.95557,125.345,177.058,177.058,2.1906,2.87191,2.83042,0.400412,3,-2.14554e-09
57.0815,0,116.604,26.53,93.6069,-1.5418,0,-1.18449,-0.10444,-1.38639,7.79897,125.294,217.643,217.643,1.01971,3.16144,3.14119,1.47685,3,-2.14551e-09
59.0615,0,104.463,41.7963,81.8926,-1.27875,0,-1.57905,-2.06541,-2.30116,6.0878,125.454,211.817,211.817,1.59703,2.58989,2.57242,2.8615,3,-2.14551e-09
59.0198,0,94.8991,42.5847,54.8235,-1.41356,0,0.580847,0.393464,1.12425,8.42723,126.643,283.315,283.315,0.438109,3.46024,2.82764,0.765261,3,-2.14554e-09
42.5314,0,74.4227,72.4529,85.7144,-0.0650716,0,0.112097,0.586346,0.587643,6.34653,124.343,191.958,191.958,1.80968,2.32764,2.32089,0.514683,3,-2.14551e-09
49.0403,0,67.3739,56.2623,16.9657,1.7311,0,0.708611,1.1457,2.74401,7.76695,125.435,185.45,185.45,1.2274,2.50208,2.28362,0.626258,3,2.14551e-09
158.558,0,90.203,86.8512,136.598,1.74021,0,2.07405,1.42535,2.05303,18.2886,126.898,344.921,344.921,2.37025,2.37025,2.34663,2.0046,3,-2.14554e-09
134.565,0,176.191,50.6406,211.152,-0.487695,0,-0.420385,-1.3964,-0.745157,9.65511,126.741,372.864,372.864,1.52793,3.11646,3.11573,1.6985,3,-2.14554e-09
32.9452,0,78.3681,47.8275,39.5342,0.627344,0,-0.00467412,0.691484,0.805559,4.82358,127.489,168.332,168.332,1.22152,2.81207,2.74013,1.8214,3,-2.14554e-09
140.699,0,144.248,64.1735,172.653,0.0771048,0,0.973512,0.556484,0.993849,11.5285,123.548,377.185,377.185,0.747373,2.83367,2.68815,1.79227,3,-2.14551e-09
73.0458,0,53.9159,46.1494,68.1239,-0.343647,0,-2.31155,-0.660306,-2.19496,9.64901,117.666,244.635,244.635,0.678396,3.28268,2.62742,1.84973,3,2.14554e-09
185.285,0,189.497,37.0042,223.674,-1.59637,0,-0.934934,0.387404,-0.768884,16.6844,124.21,485.484,485.484,1.10475,3.11847,3.04751,2.44223,3,-2.14551e-09
99.7647,0,120.896,46.4164,118.643,0.326456,0,-0.452696,0.155087,-0.405121,8.57613,126.708,284.477,284.477,0.541138,2.72902,2.61543,1.33609,3,2.14554e-09
47.7801,0,70.6033,53.1441,17.4592,0.759327,0,-0.561607,-0.896669,-2.4065,7.7386,124.233,210.579,210.579,1.38559,2.86008,2.53677,0.451564,3,-2.14551e-09
73.2115,38.5106,129.736,21.3678,112.608,-2.27118,-0.164554,-0.410488,-1.71876,-0.880308,138.886,124.952,313.188,374.307,1.85597,3.56211,3.03751,0.528623,3,-2.14551e-09
46.053,0,48.3841,32.9749,15.895,1.14532,0,0.859158,-1.22455,-0.272148,5.3151,127.25,196.585,196.585,1.8684,2.56463,2.54862,0.720527,3,-2.14554e-09
78.2943,0,85.4738,41.8367,63.8951,-0.785078,0,-0.407127,0.527712,-0.196729,4.79738,124.438,229.838,229.838,0.623131,2.52156,2.49307,1.7817,3,2.14551e-09
37.2215,0,77.0846,45.0024,36.5382,-0.586562,0,-0.365937,0.418345,-0.256135,4.34169,125.76,168.345,168.345,0.766057,1.74765,1.73367,2.34766,3,-2.14554e-09
76.3031,0,87.1327,30.9089,82.5933,-0.154156,0,-0.158001,1.35159,0.487571,7.2142,120.446,226.698,226.698,1.7904,3.0067,3.0067,0.205338,3,-2.14551e-09
54.6509,0,72.6137,65.5079,94.9274,-2.29212,0,-0.146603,-1.15332,-0.94832,8.33341,123.727,267.187,267.187,1.64207,3.56762,2.85038,0.634998,3,2.14554e-09
33.5315,0,74.7825,47.1534,28.8063,1.24313,0,1.04712,0.511313,2.12271,5.45718,122.782,161.722,161.722,0.731822,3.01393,3.00755,2.05093,3,-2.14554e-09
41.0468,0,68.9481,42.5008,37.3763,0.389386,0,0.543692,-0.65387,0.252752,7.24289,125.512,174.119,174.119,1.17462,2.63932,2.6348,1.97546,3,-2.14551e-09
94.3021,0,115.917,37.6695,85.9707,-1.27002,0,-1.3297,-1.2601,-1.84352,6.45427,127.354,247.457,247.457,2.18924,2.7148,2.71414,0.817106,3,-2.14554e-09
60.7729,0,91.0389,38.4263,54.9439,0.770576,0,0.949382,1.63043,1.97592,10.9126,124.212,200.133,200.133,0.876031,3.04589,3.04063,1.99278,3,2.14551e-09
52.2468,0,60.3233,42.8843,23.1704,0.765474,0,1.92316,0.651103,2.99911,5.06819,122.052,179.703,179.703,1.98142,2.1335,1.79209,0.220801,3,-2.14554e-09
53.5123,0,62.4929,62.2591,55.5851,2.68167,0,2.17076,1.35541,2.62853,7.36056,123.314,205.407,205.407,2.26728,2.26728,2.20897,0.972106,3,-2.14554e-09
57.6422,0,75.6669,57.2923,55.8366,-0.270699,0,1.02486,0.581778,1.56076,8.12753,124.199,219.982,219.982,0.61371,2.55809,2.20575,1.95514,3,-2.14554e-09
105.737,0,64.5303,56.8242,111.352,0.470284,0,0.462187,-1.22386,-0.494654,11.945,124.367,294.647,294.647,2.77534,2.77534,2.77532,1.09322,3,-2.14551e-09
45.3699,0,90.3467,38.1513,66.0932,-0.256194,0,-0.764663,-1.68145,-1.70058,7.70926,123.488,196.097,196.097,2.02275,2.70611,2.65791,0.0644261,3,2.14551e-09
37.7895,0,69.048,49.8918,20.2368,-0.579049,0,-0.599952,-1.21289,-2.48375,4.54263,122.77,160.318,160.318,0.919708,2.36405,2.36396,2.64185,3,-2.14551e-09
130.745,0,83.9005,77.4977,127.117,-0.871372,0,0.0548494,-0.823184,-0.502815,7.15981,123.426,317.653,317.653,1.40161,2.68923,2.52469,1.12416,3,2.14551e-09
61.3728,0,76.7372,48.4956,107.89,-0.954076,0,-0.350115,1.25645,0.455487,7.57304,126.097,259.367,259.367,2.32148,2.47837,2.40366,0.831031,3,-2.14554e-09
47.0117,0,66.4162,64.6334,44.5887,1.90724,0,1.35983,1.40072,2.40116,4.74665,123.26,181.683,181.683,1.40417,1.55395,1.45434,2.28278,3,-2.14551e-09
34.9686,0,56.5964,48.8959,18.444,1.13043,0,-0.211666,-1.49544,-2.53535,5.97379,126.535,221.181,221.181,1.93463,1.93463,1.3934,1.13898,3,-2.14551e-09
36.9526,0,82.3759,44.1596,49.0603,-2.29628,0,-1.2128,-0.438427,-1.81243,5.13925,126.083,198.669,198.669,1.41844,3.09926,2.9037,1.62685,3,-2.14551e-09
51.9948,0,86.9257,46.3819,46.8246,0.389104,0,-0.72035,-0.634954,-1.49947,5.42946,124.931,208,208,0.661634,2.79275,2.56292,1.13571,3,-2.14551e-09
39.5252,0,76.0488,36.7245,44.2289,-0.729664,0,-1.52129,-0.223662,-2.07892,3.67735,127.131,175.786,175.786,0.832092,2.69268,2.57368,0.151876,3,-2.14551e-09
33.4733,0,65.2094,43.3023,27.1061,1.33691,0,1.12125,-0.124628,1.84948,6.3814,126.571,170.309,170.309,0.460064,2.51988,2.51063,0.489641,3,-2.14554e-09
49.4049,0,63.3341,43.4506,36.4108,0.11438,0,-0.879829,-2.11587,-2.58803,4.6004,121.839,217.742,217.742,1.93415,1.93415,1.65907,1.45059,3,-2.14551e-09
41.7894,0,65.6682,65.5708,66.462,0.763343,0,1.53961,0.747635,1.8203,4.6703,125.106,180.915,180.915,2.33973,2.90779,2.80226,0.815682,3,-2.14551e-09
51.5923,0,75.0915,43.7083,31.3833,-0.799209,0,-1.22862,-1.95279,-2.84209,5.55133,122.173,185.918,185.918,1.17938,2.92926,2.89761,1.4989,3,2.14554e-09
75.6777,0,101.396,39.7131,63.7905,0.280743,0,0.00287735,0.118325,0.078329,13.9392,126.08,218.425,218.425,0.263302,2.70249,2.68817,0.945629,3,2.14551e-09
148.78,0,130.513,31.4195,111.748,-1.10546,0,-1.93042,-1.20314,-2.1799,11.2146,126.494,334.191,334.191,1.94542,2.95044,2.83276,0.389656,3,-2.14551e-09
140.705,0,132.778,30.0491,108.356,1.4085,0,-0.949573,-0.385252,-1.17012,10.6936,126.792,519.378,519.378,1.21579,3.72928,2.88912,0.852985,3,-2.14551e-09
58.5356,0,77.054,65.8328,79.046,0.0638614,0,0.441655,-0.0204356,0.415573,9.19341,123.576,204.889,204.889,0.389612,2.07199,2.03725,1.87832,3,-2.14551e-09
89.455,0,84.9295,64.142,106.617,-0.111112,0,-0.4614,-1.38063,-1.1956,12.4219,125.664,271.02,271.02,0.862127,2.63689,2.61352,2.9414,3,-2.14554e-09
38.4114,0,51.5115,51.1328,38.129,1.82293,0,-0.738297,0.654371,-0.148468,6.3132,122.766,225.066,225.066,0.656749,3.04863,1.65357,2.305,3,-2.14554e-09
40.1156,0,56.302,49.2762,19.2612,2.48983,0,1.21396,-0.0746315,2.164,3.03336,126.713,224.275,224.275,1.62182,2.7073,2.38781,2.03173,3,-2.14551e-09
33.5516,0,87.0674,53.4135,68.5457,0.468154,0,1.09101,1.69299,2.02544,3.02389,129.511,187.33,187.33,2.01367,2.54546,2.46808,0.489605,3,-2.14554e-09
36.3933,0,81.8339,47.34,35.0053,-2.42516,0,0.494353,0.119669,1.11779,5.58583,126.534,309.917,309.917,1.14722,4.16467,2.97,2.27794,3,-2.14554e-09
52.2613,0,42.7296,27.4378,70.1032,-1.40924,0,0.704817,-2.02991,-0.880059,7.56793,125.705,212.471,212.471,2.11955,3.56999,2.87673,1.40752,3,2.14554e-09
53.8181,0,81.597,42.7009,41.2495,2.70125,0,1.65101,0.907736,2.49828,6.56234,125.553,220.151,220.151,0.913757,2.8915,2.69402,0.785481,3,-2.14554e-09
39.3123,0,68.9103,54.6425,15.5891,2.10719,0,-1.4947,-1.07337,-3.32524,7.27799,125.302,410.153,410.153,1.89517,4.64346,2.93055,2.18749,3,-2.14551e-09
89.4319,0,108.68,52.2006,151.676,2.23162,0,1.59813,0.221217,1.33846,9.93906,124.27,313.314,313.314,2.92578,2.92578,2.85638,1.82662,3,2.14551e-09
39.8105,0,97.0368,40.391,77.2423,2.75935,0,1.04691,1.80687,1.85532,5.58494,123.672,219.489,219.489,1.94585,2.99793,2.46071,0.824256,3,-2.14551e-09
280.925,0,217.689,63.7276,266.478,-0.0351131,0,-1.17762,-1.81876,-1.40634,11.4501,118.68,694.732,694.732,2.94823,3.33747,3.13582,0.320211,3,-2.14554e-09
82.2742,64.1179,120.168,28.5217,95.0471,0.773924,2.60357,1.69243,0.91783,2.00181,191.062,123.435,250.965,366.589,1.87185,2.73496,2.57611,1.81296,3,-2.14551e-09
36.9011,0,62.3169,38.9314,29.5142,0.923843,0,-0.0464736,-1.46795,-1.75619,5.38642,123.148,200.578,200.578,2.01665,2.82013,2.64795,0.631831,3,-2.14554e-09
41.4676,0,48.0075,39.7919,30.3986,-1.06227,0,0.953986,-0.93606,0.327608,6.52459,126.088,192.408,192.408,1.17604,3.13357,2.39875,1.71101,3,-2.14554e-09
37.585,0,89.8504,58.9752,82.6077,1.66525,0,0.0296757,0.450666,0.357368,4.26115,127.586,220.564,220.564,1.38299,2.93799,2.44064,1.05797,3,-2.14554e-09
69.1276,55.7318,16.8203,16.1184,26.8608,-2.37688,-1.25751,1.98257,-2.02622,-0.00590016,132.605,121.487,325.608,391.011,2.64274,4.37359,0.351404,2.16851,3,-2.14551e-09
53.7895,0,83.7429,51.48,66.5976,-2.24434,0,0.195455,-0.392652,-0.0639942,4.29176,124.035,304.112,304.112,0.596628,3.66476,2.73456,2.17086,3,-2.14551e-09
38.3141,0,81.2714,68.0332,86.137,-1.01789,0,0.289339,0.324719,0.514783,5.18259,121.98,204.879,204.879,1.9039,1.9039,1.3842,0.975564,3,-2.14554e-09
85.0305,0,112.74,57.325,133.984,0.0755472,0,-0.0842855,0.760807,0.283035,5.62492,125.966,265.133,265.133,2.283,2.68723,2.68247,0.401027,3,2.14551e-09
32.5967,0,75.5102,52.0065,31.5242,1.96283,0,2.02111,2.26759,3.51298,2.31644,124.525,160.959,160.959,1.3508,2.16325,2.16246,2.12653,3,2.14551e-09
35.9129,0,83.5286,83.2347,116.223,1.30468,0,-1.77096,-1.44214,-1.96034,4.83132,122.722,363.991,363.991,3.40723,3.40723,1.46616,0.192865,3,-2.14551e-09
64.6729,0,77.465,59.7652,75.473,0.123586,0,-2.24135,-1.54651,-2.57796,5.77584,124.348,316.969,316.969,1.5605,3.22405,2.19126,2.29765,3,-2.14551e-09
