nbjet,njjet,ptb1,ptb2,pta1,pta2,ptaa,etab1,etab2,etaa1,etaa2,etaaa,mbb,maa,mb1h,mbbh,drbamin,drba1,dphiba1,dphibb,class,weight
1,0,32.9601,0,63.557,55.1925,17.3448,0.372391,0,-2.41986,-1.78855,-4.08418,5.51021,123.474,256.508,256.508,2.8226,2.8226,0.412774,0.541838,4,6.06e-09
1,1,50.1668,0,69.5625,57.2439,12.4904,0.872176,0,0.562221,0.415803,2.36215,7.07059,126.528,175.336,175.336,0.486115,2.55591,2.53704,0.320008,4,6.06e-09
1,0,32.8194,0,66.3136,47.9992,19.3131,-0.811302,0,-0.863074,-1.83841,-3.08945,3.78322,126.373,161.578,161.578,1.99293,1.90315,1.90245,2.11728,4,6.06e-09
1,0,53.3883,0,85.6017,45.9966,88.5222,0.0174067,0,0.67178,1.81238,1.54953,8.14966,123.225,226.648,226.648,0.685702,2.69625,2.61564,2.47817,4,6.06e-09
1,1,49.7869,0,50.0238,21.4302,46.0225,2.5695,0,2.11711,-0.474208,2.14675,8.06852,123.42,216.746,216.746,2.98613,2.98613,2.95166,2.33078,4,6.06e-09
1,1,57.0667,0,71.5106,44.0415,40.2973,-2.542,0,-0.431755,0.638475,-0.0440122,5.6576,125.274,339.191,339.191,0.78047,3.38286,2.64398,2.98903,4,6.06e-09
1,1,74.9304,0,112.387,30.2635,93.3573,-0.36435,0,-0.379169,-1.39586,-0.938123,6.91557,124.349,217.344,217.344,1.91513,1.91513,1.91507,2.64904,4,6.06e-09
1,0,34.663,0,68.2143,66.3384,43.9283,-1.09081,0,1.51908,1.94413,2.84188,5.01692,130.402,316.753,316.753,1.7331,3.47317,2.29158,1.4573,4,6.06e-09
1,0,32.9953,0,57.2741,41.133,22.4588,-2.13068,0,1.84034,0.393995,2.84472,3.43993,122.593,361.983,361.983,0.838366,3.97583,0.195568,1.88287,4,6.06e-09
1,1,90.8834,0,91.2469,59.3181,108.122,2.41713,0,1.34187,2.17275,2.06571,7.7542,122.213,269.479,269.479,1.60568,2.61116,2.37949,1.49766,4,6.06e-09
1,0,37.9156,0,66.6193,41.8266,43.8659,2.25971,0,-0.272437,-1.62959,-1.73891,5.52064,125.723,358.171,358.171,1.82479,3.20626,1.96681,1.05335,4,6.06e-09
1,0,36.2997,0,72.6916,50.1206,47.5969,-0.105391,0,-1.4869,-0.581062,-2.05818,4.60456,126.558,185.782,185.782,1.91442,3.14998,2.83087,0.804373,4,6.06e-09
1,0,43.4916,0,55.496,51.5848,4.21418,0.201431,0,-1.96253,-0.909784,-4.76525,7.67906,122.169,210.728,210.728,1.74181,2.83377,1.82962,1.5276,4,6.06e-09
1,0,120.947,0,87.5697,60.3899,108.745,2.13177,0,2.0214,1.10719,2.02823,17.4351,121.667,292.932,292.932,1.40201,2.45219,2.44971,3.11217,4,6.06e-09
2,0,82.0277,79.8045,48.8733,44.1319,78.5277,-0.283662,-2.11957,0.597293,-1.46222,-0.695783,236.538,123.932,168.511,402.93,0.887386,0.887386,0.106647,2.96078,4,6.06e-09
1,2,49.9785,0,40.1261,29.4784,42.0394,-1.30847,0,1.58898,-0.953021,1.17596,6.83252,125.83,243.956,243.956,2.54195,3.99166,2.74556,0.695315,4,6.06e-09
1,1,35.7865,0,95.3918,42.3075,85.6983,1.35419,0,-0.483541,-1.42253,-1.20786,4.74972,124.276,257.506,257.506,0.656638,3.36924,2.82392,3.01501,4,6.06e-09
1,0,67.579,0,91.9639,52.277,70.4923,-0.498073,0,-0.936312,-1.21409,-1.66434,6.07207,127.317,219.323,219.323,1.38388,2.85829,2.82449,1.38936,4,6.06e-09
1,1,46.734,0,81.6407,49.8335,48.3277,1.30585,0,0.0965201,0.215944,0.378603,5.28747,122.507,202.847,202.847,0.860348,2.64617,2.35367,2.1992,4,6.06e-09
1,0,33.7642,0,67.5945,52.3725,27.504,-0.421177,0,-1.37921,-0.652894,-2.47598,5.41293,124.847,167.575,167.575,1.02734,2.63269,2.45219,0.283635,4,6.06e-09
2,1,134.516,118.146,150.199,35.6291,156.575,2.54544,-0.387945,0.697387,1.6826,1.08785,537.205,125.08,449.154,767.346,2.12003,3.63804,3.13369,1.17169,4,6.06e-09
1,1,41.525,0,92.4779,40.9657,54.8958,1.38271,0,-0.763357,-1.01007,-1.57154,4.77449,122.578,255.059,255.059,2.52033,2.52033,1.32153,2.84714,4,6.06e-09
2,0,292.516,53.2042,99.3,95.0312,157.823,0.355176,-2.18032,-1.21355,-0.64475,-1.12686,468.877,126.462,544.143,748.734,1.95257,2.17713,1.50963,2.32117,4,6.06e-09
1,1,65.9057,0,105.703,31.231,124.372,-0.632505,0,1.45395,-0.297046,1.27196,5.31704,127.551,306.362,306.362,1.34501,3.44521,2.74157,2.4737,4,6.06e-09
1,1,206.652,0,168.151,96.0649,264.049,-2.02268,0,-1.51449,-2.4523,-1.95884,8.22034,123.966,494.669,494.669,2.96478,2.96478,2.9209,0.754833,4,6.06e-09
1,0,45.3578,0,45.1388,33.4019,33.8972,0.0987047,0,1.16667,-1.00997,0.699167,4.00461,124.371,174.202,174.202,1.39025,2.62458,2.39747,0.632537,4,6.06e-09
1,1,86.6214,0,94.5039,42.3158,58.3054,0.476119,0,-1.49681,-1.26215,-2.23472,8.92679,124.665,302.112,302.112,1.27834,2.31899,1.21871,1.306,4,6.06e-09
1,1,42.4206,0,66.9425,65.4994,39.2914,1.54433,0,-0.247171,-0.015424,-0.43708,5.20202,127.411,225.599,225.599,1.79348,2.73901,2.07188,0.295511,4,6.06e-09
1,0,69.1261,0,102.477,39.6354,64.3827,1.4373,0,0.350589,0.300679,0.699085,7.05613,126.732,239.169,239.169,0.416613,2.83423,2.61762,0.455754,4,6.06e-09
1,0,58.8394,0,91.0976,47.5685,78.1575,2.40382,0,1.09679,1.82971,1.93738,5.96974,124.714,229.396,229.396,1.84044,2.90413,2.59339,1.7778,4,6.06e-09
1,0,100.796,0,136.912,32.6257,119.92,1.78665,0,0.766289,1.16566,1.11275,12.8063,122.817,300.712,300.712,1.82622,2.95694,2.77531,0.121822,4,6.06e-09
1,1,58.7594,0,89.0099,22.8937,92.8239,-1.31213,0,-0.93235,1.06668,-0.663634,4.21177,123.082,227.917,227.917,1.09193,2.85581,2.83045,2.15699,4,6.06e-09
1,0,71.6893,0,72.5555,72.1358,80.1784,1.21249,0,0.914455,1.24793,1.60384,6.80675,122.859,216.842,216.842,1.78501,1.78501,1.75995,0.727332,4,6.06e-09
1,1,40.8349,0,74.0551,40.5117,33.8444,2.41373,0,0.0970746,1.15671,1.41069,7.42639,125.203,233.249,233.249,1.36741,3.19135,2.19496,1.59366,4,6.06e-09
2,0,66.1101,43.4325,80.2888,41.4647,39.1681,-0.31695,2.00524,0.950877,0.116831,1.60188,181.92,125.471,214.41,321.44,0.791836,2.70486,2.38933,2.1302,4,6.06e-09
1,2,35.2423,0,95.3088,49.2057,77.6286,-1.81992,0,0.140577,0.61515,0.558632,6.33058,126.232,234.277,234.277,0.708487,2.07219,0.671132,1.17198,4,6.06e-09
1,0,43.5306,0,77.3779,44.4444,56.428,-0.916085,0,1.00499,0.0621579,1.28607,7.05977,122.257,222.272,222.272,1.56567,3.18846,2.54475,0.164863,4,6.06e-09
1,0,60.1985,0,66.2355,61.7644,8.16684,-0.611385,0,1.89437,1.88788,4.62026,7.87917,127.74,332.563,332.563,2.3746,2.84254,1.3421,0.252241,4,6.06e-09
1,0,39.6806,0,43.3402,32.3035,18.3777,0.657592,0,0.509237,-1.71845,-1.9628,6.21142,125.4,186.193,186.193,0.684138,2.68621,2.68211,3.13897,4,6.06e-09
1,0,66.7307,0,71.2811,65.765,69.9294,0.0653587,0,-0.524918,0.0471826,-0.495111,9.86927,124.371,211.082,211.082,1.01906,2.58741,2.51917,2.70863,4,6.06e-09
1,1,74.2105,0,85.0876,44.311,42.6948,-0.699953,0,-2.35229,-1.81134,-3.29483,6.25684,126.695,254.882,254.882,2.419,2.87193,2.349,2.18948,4,6.06e-09
1,0,103.669,0,102.269,42.5724,70.2179,0.772746,0,0.532436,0.463784,0.953037,8.41887,126.763,248.435,248.435,0.823808,2.95562,2.94584,2.54009,4,6.06e-09
1,0,51.686,0,78.9029,25.101,92.1128,1.36634,0,-0.500546,1.75274,0.3107,9.091,132.03,238.617,238.617,1.18385,3.49913,2.95951,2.25085,4,6.06e-09
1,0,44.7072,0,94.3816,49.013,74.9684,-1.83013,0,-1.27219,-1.51613,-1.96216,5.64406,123.363,190.676,190.676,1.77413,2.53987,2.47783,2.49353,4,6.06e-09
1,0,90.0042,0,88.6855,55.2442,79.6668,-1.33798,0,1.24384,1.29312,1.79888,12.3259,119.92,451.864,451.864,2.10803,3.76371,2.73856,0.176223,4,6.06e-09
1,0,44.957,0,51.398,47.5809,51.5098,1.87595,0,-0.721764,0.963894,0.247872,6.25292,126.103,240.757,240.757,2.19017,3.47764,2.31211,0.0449568,4,6.06e-09
1,0,53.5665,0,70.2733,48.1164,43.7222,0.389885,0,-2.00528,-0.997551,-2.66518,7.45985,125.852,268.081,268.081,1.08078,3.85365,3.01891,0.953348,4,6.06e-09
1,1,73.7655,0,139.534,32.8725,115.504,0.00905343,0,2.49821,2.05369,2.82335,6.26719,131.545,421.7,421.7,2.8949,3.61182,2.61713,0.849117,4,6.06e-09
1,0,47.702,0,84.7833,45.2816,41.7982,-1.72547,0,0.397717,0.43042,1.08392,4.93797,123.182,262.751,262.751,2.59316,2.59316,1.48882,1.33119,4,6.06e-09
1,2,43.5028,0,85.3065,48.965,53.8207,-2.30492,0,-0.866169,-0.439223,-1.42728,7.64641,126.116,208.589,208.589,1.46614,1.46614,0.282064,1.21562,4,6.06e-09
1,0,42.4699,0,66.5823,53.3335,29.8357,0.258414,0,-0.0919209,-0.839045,-1.39219,7.49072,124.763,178.227,178.227,1.22646,1.96892,1.9375,0.762,4,6.06e-09
1,0,57.9069,0,66.8922,57.9422,60.6231,-1.43486,0,0.0232951,0.953614,0.937986,4.81947,124.547,276.227,276.227,2.11184,3.02812,2.65392,0.391766,4,6.06e-09
1,0,47.6846,0,134.838,30.8726,108.631,-2.39369,0,0.204416,0.496248,0.392258,6.04492,126.556,373.72,373.72,0.489014,3.81945,2.79966,3.03929,4,6.06e-09
1,0,53.848,0,85.1071,30.0378,74.1782,2.27151,0,-1.84577,-0.301506,-2.01045,5.58505,123.144,570.831,570.831,1.67516,5.07127,2.9607,2.85621,4,6.06e-09
1,1,63.805,0,71.7001,47.8613,64.3527,-1.44367,0,0.452623,-0.704493,-0.0466698,6.62813,123.63,249.035,249.035,1.10509,2.79464,2.05282,1.04467,4,6.06e-09
2,0,82.9116,48.1717,46.6049,42.6119,19.6852,0.642474,-0.616122,-0.725918,0.974248,0.556051,151.634,121.802,204.455,279.3,1.39002,2.4744,2.06159,2.83592,4,6.06e-09
1,1,36.272,0,69.4301,56.5584,14.1928,-1.3277,0,1.44139,1.15465,3.43202,6.14097,126.478,284.505,284.505,1.79255,2.92017,0.927125,0.938793,4,6.06e-09
1,0,34.8291,0,73.6697,45.5498,43.8164,-1.35166,0,0.839809,-0.12505,1.16874,5.95715,125.169,218.402,218.402,1.89321,3.04855,2.11922,0.278171,4,6.06e-09
1,0,56.1564,0,103.887,39.8045,67.0171,-1.39904,0,-1.4702,-1.5772,-2.22441,5.9218,127.292,200.167,200.167,1.83603,2.86473,2.86385,0.355967,4,6.06e-09
1,1,33.5704,0,65.7464,35.0611,31.4729,0.95133,0,-0.087895,1.44817,1.46818,4.16507,125.57,156.436,156.436,1.37272,1.37272,0.896868,1.33079,4,6.06e-09
1,0,49.2354,0,89.8658,53.6799,71.7861,-2.86647,0,-0.932102,-1.31422,-1.69603,7.7399,127.142,257.301,257.301,2.68127,2.68127,1.85673,0.929904,4,6.06e-09
2,0,90.2702,32.8073,72.7118,55.3089,41.4277,1.49882,1.57994,-0.243946,0.291216,-0.0380989,109.695,125.907,271.504,327.733,1.32165,1.92872,0.826273,3.07281,4,6.06e-09
1,1,40.8041,0,88.0655,42.77,45.3282,1.87529,0,-0.293168,0.0838042,-0.479964,6.83725,124.92,246.34,246.34,1.29969,3.12291,2.2473,0.374631,4,6.06e-09
1,0,61.5396,0,70.823,68.447,85.0283,0.512581,0,2.24709,1.53508,2.43731,8.01906,121.365,253.551,253.551,2.09025,2.9644,2.40398,0.632007,4,6.06e-09
1,0,33.0079,0,68.3405,48.285,54.1838,-0.852101,0,0.356457,1.5432,1.62812,5.52748,126.034,213.235,213.235,2.71783,2.71783,2.43433,0.625063,4,6.06e-09
1,1,59.4267,0,65.5757,59.1515,6.46776,1.73067,0,0.0940767,0.088209,1.33233,7.34252,124.56,233.605,233.605,1.75814,1.75814,0.642344,0.456112,4,6.06e-09
1,0,61.2205,0,102.353,48.5003,79.5202,0.0879282,0,1.86482,2.10598,2.57423,11.0354,129.319,297.451,297.451,2.28464,3.18125,2.63875,0.473512,4,6.06e-09
1,1,43.5086,0,65.419,42.9541,40.4762,1.88542,0,0.83795,-0.412365,0.928892,5.75343,122.891,206.415,206.415,0.96367,2.37714,2.13391,1.23231,4,6.06e-09
3,1,47.3588,41.9722,82.7101,37.8717,44.9298,0.17679,-2.0208,-0.928416,0.0573674,-1.40591,147.987,125.777,187.954,279.747,0.823666,2.52964,2.27544,2.68778,4,6.06e-09
1,0,37.7938,0,59.095,28.4816,60.9326,0.213656,0,-0.244455,-2.39266,-1.74497,8.27894,123.331,184.865,184.865,1.86623,1.86623,1.80913,0.117069,4,6.06e-09
1,1,36.7668,0,64.0992,48.2796,22.3265,2.78457,0,-0.384282,0.507301,0.0140405,7.76614,121.482,296.313,296.313,3.20762,3.20762,0.497202,0.296146,4,6.06e-09
1,0,56.8965,0,83.8678,47.3014,61.7555,-2.27854,0,-0.449164,-1.21629,-1.3551,4.66962,125.869,249.231,249.231,1.03354,3.1377,2.54922,1.61838,4,6.06e-09
1,0,33.8099,0,61.294,49.1431,33.1022,-0.71613,0,-1.22948,-0.130262,-1.84623,5.32409,122.971,161.335,161.335,1.90063,2.01357,1.94703,0.132931,4,6.06e-09
1,0,49.1201,0,56.4839,49.9408,59.2474,-0.901308,0,-1.7305,-0.195267,-1.74353,4.36578,126.006,187.949,187.949,1.15187,2.15397,1.98797,2.81919,4,6.06e-09
1,1,48.1052,0,64.8543,57.5746,24.5405,1.0497,0,-1.11804,-0.453908,-2.25428,3.9098,126.866,234.724,234.724,1.43534,2.83255,1.82326,0.923144,4,6.06e-09
1,0,89.3752,0,110.714,35.8926,77.3159,2.77208,0,1.84075,1.7899,2.44971,18.214,124.603,262.011,262.011,1.88184,3.19644,3.05775,0.975151,4,6.06e-09
1,0,49.8339,0,64.528,63.5984,45.0526,0.0561057,0,0.740401,1.45125,2.09652,6.65202,128.643,206.567,206.567,1.6507,2.34038,2.23811,0.835388,4,6.06e-09
1,0,43.3299,0,30.8196,21.6844,27.8142,-0.240139,0,0.83104,-2.33835,-1.80951,6.73627,128.746,176.435,176.435,2.26176,2.26176,1.99202,2.63149,4,6.06e-09
1,1,55.5028,0,74.1027,35.572,47.0472,-1.05017,0,0.878896,-0.45684,1.02364,7.22803,123.533,220.028,220.028,0.886748,2.67816,1.85774,1.97549,4,6.06e-09
1,1,36.143,0,77.6657,47.2231,33.3532,-0.707139,0,-1.20781,-0.710972,-2.2396,2.98568,124.133,158.307,158.307,1.0823,1.90093,1.83381,1.35701,4,6.06e-09
1,1,80.1512,0,90.3334,51.3978,68.0584,0.939774,0,-1.03702,-0.850714,-1.59377,7.4378,124.97,319.813,319.813,1.04632,2.657,1.77537,1.60111,4,6.06e-09
1,0,41.3492,0,97.903,39.7052,58.288,-0.340363,0,0.07624,0.04413,0.157597,4.06325,124.67,178.346,178.346,0.0853859,2.49817,2.46319,2.42474,4,6.06e-09
1,0,56.398,0,63.3118,30.8666,51.7038,-2.8371,0,-2.142,-0.199921,-2.36266,5.86997,127.261,235.272,235.272,0.364274,2.92178,2.83789,0.944663,4,6.06e-09
1,0,52.7913,0,81.9928,56.0282,62.9644,0.454299,0,-0.256463,0.177342,-0.178065,8.5267,126.347,199.219,199.219,1.92154,2.23026,2.11397,0.185682,4,6.06e-09
2,0,92.2115,69.7037,56.3485,52.1979,24.018,0.613322,-2.39892,0.175982,-0.908216,-1.37045,379.742,122.536,227.912,513.153,1.03868,1.03868,0.942119,3.10443,4,6.06e-09
1,0,41.1602,0,77.01,52.6299,34.1496,-0.25336,0,0.165334,-0.155709,0.133203,4.55086,126.734,173.693,173.693,0.810168,2.74728,2.71518,1.44171,4,6.06e-09
1,0,34.7769,0,74.2031,45.1317,58.4963,-1.53176,0,-1.98158,-0.941537,-2.37927,3.42835,121.573,167.934,167.934,0.967063,2.30972,2.2655,1.56341,4,6.06e-09
1,0,39.7733,0,66.1248,48.1885,32.4314,1.42547,0,1.30394,2.21455,3.018,2.92456,121.843,166.803,166.803,1.33992,2.54492,2.54201,1.29518,4,6.06e-09
1,0,57.141,0,48.7962,24.4619,67.3463,-1.37631,0,1.56797,-1.2414,0.941099,8.60102,135.388,285.995,285.995,1.8609,3.90248,2.56136,1.47467,4,6.06e-09
2,1,42.0988,36.7598,67.468,56.2195,16.0567,2.72816,-0.771353,0.151368,0.613333,1.79385,221.847,125.955,268.751,369.217,2.58493,2.58493,0.204948,0.719137,4,6.06e-09
1,0,49.1754,0,68.5729,59.6956,62.8742,0.0285931,0,-0.0868069,-0.858561,-0.891135,4.9904,122.724,190.36,190.36,1.11833,2.48215,2.47947,2.39473,4,6.06e-09
1,0,50.2512,0,68.1458,20.6751,47.6614,-2.35084,0,0.660746,-1.45009,0.140655,5.6469,120.836,303.125,303.125,1.45741,4.07546,2.74586,0.363448,4,6.06e-09
1,1,34.2854,0,79.2301,32.9284,67.8755,-0.802355,0,0.123671,-1.42951,-0.740696,4.05042,125.05,165.477,165.477,1.6519,1.6519,1.36794,2.71015,4,6.06e-09
1,0,56.6665,0,101.511,42.7415,73.1269,0.321896,0,0.704847,0.360078,1.06405,6.19706,126.42,203.934,203.934,1.24179,2.70227,2.675,0.0485466,4,6.06e-09
1,0,39.7494,0,88.9739,47.4012,60.5783,-0.668426,0,-1.22519,-1.27492,-1.98623,5.53733,122.225,178.982,178.982,1.32617,2.18972,2.11775,2.08117,4,6.06e-09
1,0,34.417,0,92.0633,42.0112,56.6659,1.28788,0,1.90895,1.90798,2.75172,6.87646,121.511,172.27,172.27,2.1133,3.04876,2.98483,0.634899,4,6.06e-09
1,0,46.6815,0,51.371,51.2592,21.8765,-0.700602,0,0.229555,1.57054,2.48095,5.7875,124.672,212.942,212.942,0.947429,0.947429,0.180077,1.4623,4,6.06e-09
1,0,62.2069,0,126.373,34.2514,92.4498,2.55454,0,1.50933,1.64046,2.06023,6.98858,131.635,244.996,244.996,2.21749,3.17846,3.00169,1.51355,4,6.06e-09
2,0,62.9427,43.9975,53.6814,38.9779,32.5628,1.34286,0.870115,1.01533,-0.706913,0.921903,70.6011,124.2,211.108,256.112,1.48265,1.48265,1.44602,1.33099,4,6.06e-09
1,0,46.9937,0,67.6618,51.9562,37.6076,-0.750758,0,-0.251086,0.46818,0.212588,6.52104,121.625,185.836,185.836,0.90757,2.5327,2.48292,2.02078,4,6.06e-09
1,0,46.1716,0,59.9461,58.7724,6.5115,-0.960501,0,1.72699,0.969692,4.25604,6.42387,127.164,276.714,276.714,1.49529,3.99079,2.95021,1.43758,4,6.06e-09
1,2,53.3605,0,65.3109,49.6415,35.8952,-0.00430242,0,0.956734,0.0193557,1.46381,7.136,122.43,169.015,169.015,0.184044,0.962701,0.0566018,2.80616,4,6.06e-09
1,0,37.3372,0,71.5924,60.0125,52.0969,-0.553685,0,1.24008,0.783137,1.87177,5.80752,124.574,212.594,212.594,1.8234,2.70191,2.02057,0.683796,4,6.06e-09
1,1,70.6865,0,70.5465,67.2642,77.1127,-1.21549,0,0.224957,-0.507851,-0.25206,7.57642,125.339,243.015,243.015,1.44971,3.14882,2.80003,1.36788,4,6.06e-09
1,0,122.688,0,94.8053,36.7433,63.2986,0.490772,0,-1.99503,-1.27254,-2.54914,9.78069,123.277,443.427,443.427,2.17576,3.42431,2.35515,0.547921,4,6.06e-09
1,1,34.9824,0,64.9766,21.7537,84.5542,-0.887863,0,-0.696679,1.75758,0.143475,3.85444,118.815,185.258,185.258,2.6349,2.6349,2.62795,2.16793,4,6.06e-09
1,0,40.6313,0,82.3656,53.7441,77.126,-0.301449,0,-0.511402,-1.31752,-1.3397,8.44963,124.953,189.333,189.333,1.92871,2.6472,2.63886,0.501679,4,6.06e-09
1,1,46.8078,0,75.5528,35.8611,80.2095,1.42006,0,-1.6384,-0.0061853,-1.58427,7.56578,122.268,320.341,320.341,0.490473,4.07529,2.69329,1.50927,4,6.06e-09
1,0,47.0656,0,81.7162,41.8944,65.1093,2.00732,0,0.77891,-0.252302,0.820271,8.13906,122.536,231.973,231.973,1.847,3.36118,3.12866,0.905135,4,6.06e-09
1,0,36.156,0,39.8427,21.0316,56.5062,-0.0536628,0,-1.00247,1.95855,0.44669,6.23002,122.75,170.924,170.924,2.73277,2.73277,2.56277,3.05012,4,6.06e-09
1,0,46.0013,0,100.401,32.7234,81.4783,-0.0225491,0,0.423703,1.55737,1.16595,7.71742,125.611,197.563,197.563,1.60782,2.66364,2.62599,1.68304,4,6.06e-09
1,1,52.1356,0,67.0602,55.4921,28.4474,-0.139651,0,1.14351,0.712868,2.27938,8.69699,122.109,186.136,186.136,0.869964,1.30129,0.216436,1.99718,4,6.06e-09
1,0,38.8584,0,44.9457,39.7114,26.385,0.78505,0,1.55242,-0.501472,1.83585,7.38601,130.57,172.538,172.538,0.668356,1.87278,1.70834,2.4972,4,6.06e-09
1,1,32.3168,0,74.8547,54.8469,33.2411,2.87449,0,0.59801,0.545876,1.59956,3.80524,125.414,241.897,241.897,2.53391,2.53391,1.1128,0.249199,4,6.06e-09
1,0,40.043,0,99.2093,48.943,82.2222,2.74746,0,0.553475,1.02615,1.15314,4.28446,127.647,264.724,264.724,1.2262,3.62589,2.88679,1.79261,4,6.06e-09
1,0,72.8671,0,75.6773,57.3114,43.6884,-2.51771,0,-0.7668,-0.68883,-1.62437,6.44989,125.713,282.387,282.387,1.50158,3.54089,3.07769,0.65897,4,6.06e-09
1,0,37.1778,0,57.7257,32.9387,39.5344,0.223098,0,-0.0762105,1.79936,1.58543,5.36436,124.706,171.037,171.037,0.550523,2.39452,2.37574,1.83052,4,6.06e-09
1,1,34.2081,0,46.9273,36.8581,25.1822,0.755219,0,-2.43513,-0.462266,-3.11615,5.15493,124.922,240.694,240.694,0.560445,3.22852,0.494963,1.76739,4,6.06e-09
2,0,72.1125,57.4216,57.577,55.6818,86.6414,1.18399,-1.06225,0.535476,2.17046,1.86546,204.317,126.406,218.38,438.908,1.94612,3.14496,3.07737,1.80697,4,6.06e-09
1,0,118.169,0,120.266,49.7078,131.47,1.59428,0,-0.949187,-1.6831,-1.43782,11.6531,122.368,619.6,619.6,2.06781,3.84833,2.88798,1.0509,4,6.06e-09
1,0,162.336,0,176.03,28.5305,182.327,-0.0429547,0,0.3705,1.54717,0.666438,23.893,128.046,402.748,402.748,0.68386,2.87055,2.84062,2.86777,4,6.06e-09
1,0,51.0447,0,70.5589,57.5614,36.0604,-1.39882,0,0.368184,0.816614,1.52556,8.67852,126.273,262.199,262.199,1.57727,2.7734,2.13762,0.188687,4,6.06e-09
1,0,33.6404,0,69.4285,51.0329,37.9532,2.61973,0,-0.753832,0.0657312,-1.15238,3.59619,124.846,329.53,329.53,1.23611,4.03849,2.22002,2.72113,4,6.06e-09
1,0,51.2285,0,44.1678,26.3772,67.1328,1.13171,0,-0.76579,1.95691,0.738989,3.88601,126.292,204.774,204.774,0.780066,3.37561,2.79182,2.94037,4,6.06e-09
1,1,94.9175,0,54.345,43.3598,50.4393,1.6859,0,-0.959058,0.686642,-0.535461,8.26817,122.315,331.128,331.128,0.964323,3.76214,2.67542,2.57479,4,6.06e-09
1,2,138.179,0,102.467,74.498,167.684,-0.310948,0,0.886933,2.10976,1.61739,10.1526,126.918,467.21,467.21,2.42873,2.42873,2.11277,1.65535,4,6.06e-09
1,1,42.211,0,99.0133,61.7832,102.115,2.95266,0,2.04057,2.03152,2.48101,4.9995,124.212,204.507,204.507,2.05551,3.20928,3.07694,0.928993,4,6.06e-09
1,0,38.1435,0,28.0227,22.7422,30.3054,2.62859,0,-2.36158,0.859521,-2.12655,7.80619,127.974,425.294,425.294,2.48318,5.33258,1.88006,0.196573,4,6.06e-09
1,0,38.3926,0,68.9986,51.0053,48.095,1.89335,0,2.02443,1.08183,2.6039,2.61246,124.311,172.554,172.554,1.15997,2.41423,2.41067,1.08317,4,6.06e-09
1,0,35.7411,0,86.9521,44.0435,60.0026,-0.225304,0,0.973985,0.284759,1.37793,7.69396,124.306,185.95,185.95,1.03864,2.56332,2.26547,1.90474,4,6.06e-09
2,0,62.5096,35.922,123.221,63.7565,143.361,0.799975,-2.55063,-0.0796074,-0.524661,-0.307797,244.604,126.453,268.016,460.873,2.93428,2.82524,2.68483,0.0119554,4,6.06e-09
1,0,38.8842,0,61.5035,55.9802,55.037,-1.38288,0,0.551279,1.71751,1.93491,7.79471,126.537,292.556,292.556,3.15785,3.15785,2.49621,0.349691,4,6.06e-09
1,2,38.6604,0,76.1209,51.0175,39.4231,-0.821543,0,0.347655,-0.201251,0.41101,7.5846,125.737,168.787,168.787,0.405456,1.66295,1.18253,0.973893,4,6.06e-09
1,1,34.9502,0,79.1286,25.898,61.8508,-0.07449,0,-0.336978,-2.16427,-1.54544,4.9072,127.187,179.907,179.907,2.20817,2.5897,2.57636,0.292728,4,6.06e-09
1,0,45.4387,0,52.3375,36.2707,17.4803,1.47595,0,-2.01141,-0.187239,-3.12686,4.69011,125.78,321.714,321.714,1.45353,3.89664,1.73843,3.0028,4,6.06e-09
1,0,78.2815,0,113.15,35.305,82.4494,-0.296196,0,-0.0671299,0.196966,-0.00730763,6.01201,124.584,230.02,230.02,0.155163,2.91748,2.90847,3.04836,4,6.06e-09
1,0,39.5011,0,77.7207,49.5562,32.7945,-2.98422,0,-1.82897,-2.40231,-3.433,6.09369,128.16,185.094,185.094,1.18724,2.64402,2.37828,2.25512,4,6.06e-09
1,1,36.8939,0,71.9191,57.2366,17.9798,-1.12323,0,0.429004,0.679558,2.11935,5.77828,128.91,206.608,206.608,1.16969,2.44303,1.88652,0.798344,4,6.06e-09
1,3,68.0552,0,43.0036,24.702,20.3448,-0.204258,0,-1.71908,0.850568,-2.21916,7.2012,126.497,195.681,195.681,1.27703,3.09178,2.69526,2.77854,4,6.06e-09
1,0,46.4779,0,67.4067,56.8021,37.7846,-1.94376,0,2.18967,1.58246,3.12617,7.81567,124.321,551.709,551.709,2.19235,4.52431,1.8396,1.7311,4,6.06e-09
2,1,97.8803,56.2743,100.046,54.2082,149.059,1.60916,-2.07638,0.646197,-0.845681,0.118719,457.848,126.721,368.041,677.59,2.78219,2.78219,2.61023,0.305962,4,6.06e-09
1,0,33.8431,0,86.0158,43.7966,42.5326,-0.651244,0,1.45158,1.15616,2.41581,6.76566,123.99,227.837,227.837,1.5085,3.57877,2.89581,2.97691,4,6.06e-09
1,1,89.2344,0,96.8756,36.3237,61.7567,-0.406039,0,-0.483144,0.141385,-0.656175,14.4013,123.878,223.924,223.924,0.686135,2.48393,2.48274,2.96993,4,6.06e-09
2,0,97.045,78.7621,170.428,59.9683,202.881,-0.725589,0.158386,-0.483182,-1.10877,-0.748987,93.6222,126.703,320.025,437.782,2.29212,2.74168,2.73095,0.501307,4,6.06e-09
1,1,36.1695,0,64.4789,62.9036,30.9841,-1.75864,0,-1.72583,-2.00967,-3.26699,7.04568,124.881,151.534,151.534,1.32209,1.32209,1.32169,2.95041,4,6.06e-09
